vdm	I(I)
Step Information: Vcm=0  (Run: 1/101)
-1.000000000000000e+000	-1.028862e-005
-9.500000000000000e-001	-1.028383e-005
-8.999999999999999e-001	-1.027134e-005
-8.499999999999999e-001	-1.023768e-005
-7.999999999999998e-001	-1.016105e-005
-7.499999999999998e-001	-1.002138e-005
-6.999999999999997e-001	-9.808042e-006
-6.499999999999997e-001	-9.518134e-006
-5.999999999999996e-001	-9.152516e-006
-5.499999999999996e-001	-8.713295e-006
-4.999999999999996e-001	-8.203011e-006
-4.499999999999996e-001	-7.623537e-006
-3.999999999999996e-001	-6.976454e-006
-3.499999999999996e-001	-6.262976e-006
-2.999999999999997e-001	-5.484581e-006
-2.499999999999997e-001	-4.644031e-006
-1.999999999999997e-001	-3.746187e-006
-1.499999999999997e-001	-2.799061e-006
-9.999999999999969e-002	-1.815954e-006
-4.999999999999968e-002	-8.122250e-007
3.191891195797325e-016	1.999036e-007
5.000000000000032e-002	1.211136e-006
1.000000000000003e-001	2.212193e-006
1.500000000000003e-001	3.190912e-006
2.000000000000003e-001	4.132080e-006
2.500000000000003e-001	5.022602e-006
3.000000000000003e-001	5.854687e-006
3.500000000000003e-001	6.623693e-006
4.000000000000003e-001	7.327063e-006
4.500000000000003e-001	7.963518e-006
5.000000000000003e-001	8.532018e-006
5.500000000000004e-001	9.031228e-006
6.000000000000004e-001	9.459378e-006
6.500000000000005e-001	9.814408e-006
7.000000000000005e-001	1.009454e-005
7.500000000000006e-001	1.029925e-005
8.000000000000006e-001	1.043208e-005
8.500000000000006e-001	1.050416e-005
9.000000000000007e-001	1.053549e-005
9.500000000000007e-001	1.054710e-005
1.000000000000000e+000	1.055162e-005
Step Information: Vcm=50m  (Run: 2/101)
-1.000000000000000e+000	-1.028634e-005
-9.500000000000000e-001	-1.028337e-005
-8.999999999999999e-001	-1.027686e-005
-8.499999999999999e-001	-1.025878e-005
-7.999999999999998e-001	-1.021032e-005
-7.499999999999998e-001	-1.010570e-005
-6.999999999999997e-001	-9.925670e-006
-6.499999999999997e-001	-9.662130e-006
-5.999999999999996e-001	-9.313904e-006
-5.499999999999996e-001	-8.882609e-006
-4.999999999999996e-001	-8.370968e-006
-4.499999999999996e-001	-7.781339e-006
-3.999999999999996e-001	-7.116154e-006
-3.499999999999996e-001	-6.378165e-006
-2.999999999999997e-001	-5.571384e-006
-2.499999999999997e-001	-4.701558e-006
-1.999999999999997e-001	-3.777584e-006
-1.499999999999997e-001	-2.812789e-006
-9.999999999999969e-002	-1.821294e-006
-4.999999999999968e-002	-8.141979e-007
3.191891195797325e-016	1.998332e-007
5.000000000000032e-002	1.212964e-006
1.000000000000003e-001	2.217371e-006
1.500000000000003e-001	3.204424e-006
2.000000000000003e-001	4.163104e-006
2.500000000000003e-001	5.079451e-006
3.000000000000003e-001	5.940363e-006
3.500000000000003e-001	6.737188e-006
4.000000000000003e-001	7.464423e-006
4.500000000000003e-001	8.118307e-006
