vdm	I(I)
Step Information: Vcm=0  (Run: 1/101)
-1.000000000000000e+000	-1.031532e-005
-9.500000000000000e-001	-1.031040e-005
-8.999999999999999e-001	-1.029748e-005
-8.499999999999999e-001	-1.026283e-005
-7.999999999999998e-001	-1.018451e-005
-7.499999999999998e-001	-1.004275e-005
-6.999999999999997e-001	-9.827228e-006
-6.499999999999997e-001	-9.535219e-006
-5.999999999999996e-001	-9.167649e-006
-5.499999999999996e-001	-8.726644e-006
-4.999999999999996e-001	-8.214738e-006
-4.499999999999996e-001	-7.633793e-006
-3.999999999999996e-001	-6.985374e-006
-3.499999999999996e-001	-6.270678e-006
-2.999999999999997e-001	-5.491157e-006
-2.499999999999997e-001	-4.649539e-006
-1.999999999999997e-001	-3.750652e-006
-1.499999999999997e-001	-2.802450e-006
-9.999999999999969e-002	-1.818179e-006
-4.999999999999968e-002	-8.132168e-007
3.191891195797325e-016	2.001661e-007
5.000000000000032e-002	1.212653e-006
1.000000000000003e-001	2.214942e-006
1.500000000000003e-001	3.194825e-006
2.000000000000003e-001	4.137069e-006
2.500000000000003e-001	5.028637e-006
3.000000000000003e-001	5.861792e-006
3.500000000000003e-001	6.631926e-006
4.000000000000003e-001	7.336516e-006
4.500000000000003e-001	7.974307e-006
5.000000000000003e-001	8.544273e-006
5.500000000000004e-001	9.045099e-006
6.000000000000004e-001	9.475021e-006
6.500000000000005e-001	9.831984e-006
7.000000000000005e-001	1.011419e-005
7.500000000000006e-001	1.032104e-005
8.000000000000006e-001	1.045590e-005
8.500000000000006e-001	1.052958e-005
9.000000000000007e-001	1.056185e-005
9.500000000000007e-001	1.057385e-005
1.000000000000000e+000	1.057849e-005
Step Information: Vcm=50m  (Run: 2/101)
-1.000000000000000e+000	-1.031308e-005
-9.500000000000000e-001	-1.031004e-005
-8.999999999999999e-001	-1.030333e-005
-8.499999999999999e-001	-1.028467e-005
-7.999999999999998e-001	-1.023493e-005
-7.499999999999998e-001	-1.012837e-005
-6.999999999999997e-001	-9.946122e-006
-6.499999999999997e-001	-9.680371e-006
-5.999999999999996e-001	-9.330076e-006
-5.499999999999996e-001	-8.896888e-006
-4.999999999999996e-001	-8.383537e-006
-4.499999999999996e-001	-7.792364e-006
-3.999999999999996e-001	-7.125780e-006
-3.499999999999996e-001	-6.386507e-006
-2.999999999999997e-001	-5.578521e-006
-2.499999999999997e-001	-4.707532e-006
-1.999999999999997e-001	-3.782377e-006
-1.499999999999997e-001	-2.816344e-006
-9.999999999999969e-002	-1.823575e-006
-4.999999999999968e-002	-8.152046e-007
3.191891195797325e-016	2.000957e-007
5.000000000000032e-002	1.214496e-006
1.000000000000003e-001	2.220177e-006
1.500000000000003e-001	3.208502e-006
2.000000000000003e-001	4.168421e-006
2.500000000000003e-001	5.085948e-006
3.000000000000003e-001	5.948024e-006
3.500000000000003e-001	6.746055e-006
4.000000000000003e-001	7.474575e-006
4.500000000000003e-001	8.129857e-006
5.000000000000003e-001	8.709400e-006
5.500000000000004e-001	9.211095e-006
6.000000000000004e-001	9.632749e-006
6.500000000000005e-001	9.972275e-006
7.000000000000005e-001	1.022825e-005
7.500000000000006e-001	1.040237e-005
8.000000000000006e-001	1.050311e-005
8.500000000000006e-001	1.054958e-005
9.000000000000007e-001	1.056693e-005
9.500000000000007e-001	1.057322e-005
1.000000000000000e+000	1.057615e-005
Step Information: Vcm=100m  (Run: 3/101)
-1.000000000000000e+000	-1.030994e-005
-9.500000000000000e-001	-1.030750e-005
-8.999999999999999e-001	-1.030329e-005
-8.499999999999999e-001	-1.029270e-005
-7.999999999999998e-001	-1.026176e-005
-7.499999999999998e-001	-1.018371e-005
-6.999999999999997e-001	-1.003124e-005
-6.499999999999997e-001	-9.789461e-006
-5.999999999999996e-001	-9.454209e-006
-5.499999999999996e-001	-9.026461e-006
-4.999999999999996e-001	-8.508972e-006
-4.499999999999996e-001	-7.905406e-006
-3.999999999999996e-001	-7.219826e-006
-3.499999999999996e-001	-6.457548e-006
-2.999999999999997e-001	-5.625378e-006
-2.499999999999997e-001	-4.733238e-006
-1.999999999999997e-001	-3.794437e-006
-1.499999999999997e-001	-2.822090e-006
-9.999999999999969e-002	-1.826633e-006
-4.999999999999968e-002	-8.166476e-007
3.191891195797325e-016	2.000246e-007
5.000000000000032e-002	1.215794e-006
1.000000000000003e-001	2.223079e-006
1.500000000000003e-001	3.214071e-006
2.000000000000003e-001	4.180245e-006
2.500000000000003e-001	5.111265e-006
3.000000000000003e-001	5.994191e-006
3.500000000000003e-001	6.815967e-006
4.000000000000003e-001	7.566949e-006
4.500000000000003e-001	8.240608e-006
