vdm	I(I)
Step Information: Vcm=0  (Run: 1/501)
-4.000000000000000e-001	-9.694775e-007
-3.500000000000000e-001	-9.683412e-007
-3.000000000000000e-001	-9.638073e-007
-2.500000000000001e-001	-9.430462e-007
-2.000000000000001e-001	-8.735734e-007
-1.500000000000001e-001	-7.280720e-007
-1.000000000000001e-001	-5.114275e-007
-5.000000000000007e-002	-2.457324e-007
-6.938893903907228e-017	4.386948e-008
4.999999999999993e-002	3.325327e-007
9.999999999999994e-002	5.955302e-007
1.499999999999999e-001	8.081549e-007
2.000000000000000e-001	9.493204e-007
2.499999999999999e-001	1.015719e-006
2.999999999999999e-001	1.035304e-006
3.499999999999999e-001	1.039591e-006
4.000000000000000e-001	1.040701e-006
Step Information: Vcm=10m  (Run: 2/501)
-4.000000000000000e-001	-9.693133e-007
-3.500000000000000e-001	-9.681778e-007
-3.000000000000000e-001	-9.636512e-007
-2.500000000000001e-001	-9.429232e-007
-2.000000000000001e-001	-8.735220e-007
-1.500000000000001e-001	-7.280867e-007
-1.000000000000001e-001	-5.114690e-007
-5.000000000000007e-002	-2.457651e-007
-6.938893903907228e-017	4.386401e-008
4.999999999999993e-002	3.325541e-007
9.999999999999994e-002	5.955594e-007
1.499999999999999e-001	8.081564e-007
2.000000000000000e-001	9.492561e-007
2.499999999999999e-001	1.015585e-006
2.999999999999999e-001	1.035139e-006
3.499999999999999e-001	1.039419e-006
4.000000000000000e-001	1.040529e-006
Step Information: Vcm=20m  (Run: 3/501)
-4.000000000000000e-001	-9.691489e-007
-3.500000000000000e-001	-9.680142e-007
-3.000000000000000e-001	-9.634949e-007
-2.500000000000001e-001	-9.427999e-007
-2.000000000000001e-001	-8.734701e-007
-1.500000000000001e-001	-7.281008e-007
-1.000000000000001e-001	-5.115099e-007
-5.000000000000007e-002	-2.457977e-007
-6.938893903907228e-017	4.385853e-008
4.999999999999993e-002	3.325753e-007
9.999999999999994e-002	5.955881e-007
1.499999999999999e-001	8.081573e-007
2.000000000000000e-001	9.491913e-007
2.499999999999999e-001	1.015451e-006
2.999999999999999e-001	1.034974e-006
3.499999999999999e-001	1.039247e-006
4.000000000000000e-001	1.040356e-006
Step Information: Vcm=30m  (Run: 4/501)
-4.000000000000000e-001	-9.689843e-007
-3.500000000000000e-001	-9.678504e-007
-3.000000000000000e-001	-9.633384e-007
-2.500000000000001e-001	-9.426763e-007
-2.000000000000001e-001	-8.734177e-007
-1.500000000000001e-001	-7.281144e-007
-1.000000000000001e-001	-5.115505e-007
-5.000000000000007e-002	-2.458299e-007
-6.938893903907228e-017	4.385305e-008
4.999999999999993e-002	3.325963e-007
9.999999999999994e-002	5.956164e-007
1.499999999999999e-001	8.081576e-007
2.000000000000000e-001	9.491259e-007
2.499999999999999e-001	1.015317e-006
2.999999999999999e-001	1.034808e-006
3.499999999999999e-001	1.039075e-006
4.000000000000000e-001	1.040183e-006
Step Information: Vcm=40m  (Run: 5/501)
-4.000000000000000e-001	-9.688194e-007
-3.500000000000000e-001	-9.676864e-007
-3.000000000000000e-001	-9.631815e-007
-2.500000000000001e-001	-9.425522e-007
-2.000000000000001e-001	-8.733647e-007
-1.500000000000001e-001	-7.281275e-007
-1.000000000000001e-001	-5.115907e-007
-5.000000000000007e-002	-2.458620e-007
-6.938893903907228e-017	4.384755e-008
4.999999999999993e-002	3.326170e-007
9.999999999999994e-002	5.956442e-007
1.499999999999999e-001	8.081574e-007
2.000000000000000e-001	9.490601e-007
2.499999999999999e-001	1.015182e-006
2.999999999999999e-001	1.034642e-006
3.499999999999999e-001	1.038902e-006
4.000000000000000e-001	1.040010e-006
Step Information: Vcm=50m  (Run: 6/501)
-4.000000000000000e-001	-9.686545e-007
-3.500000000000000e-001	-9.675222e-007
-3.000000000000000e-001	-9.630244e-007
-2.500000000000001e-001	-9.424277e-007
-2.000000000000001e-001	-8.733112e-007
-1.500000000000001e-001	-7.281400e-007
-1.000000000000001e-001	-5.116304e-007
-5.000000000000007e-002	-2.458938e-007
-6.938893903907228e-017	4.384205e-008
4.999999999999993e-002	3.326374e-007
9.999999999999994e-002	5.956716e-007
1.499999999999999e-001	8.081567e-007
2.000000000000000e-001	9.489936e-007
2.499999999999999e-001	1.015047e-006
2.999999999999999e-001	1.034476e-006
3.499999999999999e-001	1.038730e-006
4.000000000000000e-001	1.039836e-006
Step Information: Vcm=60m  (Run: 7/501)
-4.000000000000000e-001	-9.684892e-007
-3.500000000000000e-001	-9.673578e-007
-3.000000000000000e-001	-9.628670e-007
-2.500000000000001e-001	-9.423029e-007
-2.000000000000001e-001	-8.732572e-007
-1.500000000000001e-001	-7.281519e-007
-1.000000000000001e-001	-5.116697e-007
-5.000000000000007e-002	-2.459254e-007
-6.938893903907228e-017	4.383655e-008
4.999999999999993e-002	3.326577e-007
9.999999999999994e-002	5.956986e-007
