vdm	I(I)
Step Information: Vcm=0  (Run: 1/101)
-1.000000000000000e+000	-1.032768e-005
-9.500000000000000e-001	-1.032269e-005
-8.999999999999999e-001	-1.030957e-005
-8.499999999999999e-001	-1.027445e-005
-7.999999999999998e-001	-1.019535e-005
-7.499999999999998e-001	-1.005261e-005
-6.999999999999997e-001	-9.836087e-006
-6.499999999999997e-001	-9.543107e-006
-5.999999999999996e-001	-9.174636e-006
-5.499999999999996e-001	-8.732807e-006
-4.999999999999996e-001	-8.220153e-006
-4.499999999999996e-001	-7.638529e-006
-3.999999999999996e-001	-6.989493e-006
-3.499999999999996e-001	-6.274235e-006
-2.999999999999997e-001	-5.494194e-006
-2.499999999999997e-001	-4.652083e-006
-1.999999999999997e-001	-3.752714e-006
-1.499999999999997e-001	-2.804015e-006
-9.999999999999969e-002	-1.819207e-006
-4.999999999999968e-002	-8.136752e-007
3.191891195797325e-016	2.002873e-007
5.000000000000032e-002	1.213354e-006
1.000000000000003e-001	2.216212e-006
1.500000000000003e-001	3.196633e-006
2.000000000000003e-001	4.139375e-006
2.500000000000003e-001	5.031425e-006
3.000000000000003e-001	5.865073e-006
3.500000000000003e-001	6.635728e-006
4.000000000000003e-001	7.340882e-006
4.500000000000003e-001	7.979288e-006
5.000000000000003e-001	8.549933e-006
5.500000000000004e-001	9.051503e-006
6.000000000000004e-001	9.482244e-006
6.500000000000005e-001	9.840100e-006
7.000000000000005e-001	1.012326e-005
7.500000000000006e-001	1.033110e-005
8.000000000000006e-001	1.046690e-005
8.500000000000006e-001	1.054133e-005
9.000000000000007e-001	1.057404e-005
9.500000000000007e-001	1.058623e-005
1.000000000000000e+000	1.059093e-005
Step Information: Vcm=50m  (Run: 2/101)
-1.000000000000000e+000	-1.032545e-005
-9.500000000000000e-001	-1.032238e-005
-8.999999999999999e-001	-1.031558e-005
-8.499999999999999e-001	-1.029665e-005
-7.999999999999998e-001	-1.024630e-005
-7.499999999999998e-001	-1.013884e-005
-6.999999999999997e-001	-9.955565e-006
-6.499999999999997e-001	-9.688795e-006
-5.999999999999996e-001	-9.337543e-006
-5.499999999999996e-001	-8.903482e-006
-4.999999999999996e-001	-8.389341e-006
-4.499999999999996e-001	-7.797456e-006
-3.999999999999996e-001	-7.130226e-006
-3.499999999999996e-001	-6.390360e-006
-2.999999999999997e-001	-5.581817e-006
-2.499999999999997e-001	-4.710292e-006
-1.999999999999997e-001	-3.784591e-006
-1.499999999999997e-001	-2.817986e-006
-9.999999999999969e-002	-1.824630e-006
-4.999999999999968e-002	-8.156700e-007
3.191891195797325e-016	2.002169e-007
5.000000000000032e-002	1.215204e-006
1.000000000000003e-001	2.221473e-006
1.500000000000003e-001	3.210387e-006
2.000000000000003e-001	4.170877e-006
2.500000000000003e-001	5.088950e-006
3.000000000000003e-001	5.951563e-006
3.500000000000003e-001	6.750151e-006
4.000000000000003e-001	7.479264e-006
4.500000000000003e-001	8.135190e-006
5.000000000000003e-001	8.715445e-006
5.500000000000004e-001	9.217925e-006
6.000000000000004e-001	9.640446e-006
6.500000000000005e-001	9.980917e-006
7.000000000000005e-001	1.023789e-005
7.500000000000006e-001	1.041302e-005
8.000000000000006e-001	1.051462e-005
8.500000000000006e-001	1.056167e-005
9.000000000000007e-001	1.057926e-005
9.500000000000007e-001	1.058565e-005
1.000000000000000e+000	1.058860e-005
Step Information: Vcm=100m  (Run: 3/101)
-1.000000000000000e+000	-1.032231e-005
-9.500000000000000e-001	-1.031986e-005
-8.999999999999999e-001	-1.031561e-005
-8.499999999999999e-001	-1.030486e-005
-7.999999999999998e-001	-1.027350e-005
-7.499999999999998e-001	-1.019468e-005
-6.999999999999997e-001	-1.004120e-005
-6.499999999999997e-001	-9.798361e-006
-5.999999999999996e-001	-9.462106e-006
-5.499999999999996e-001	-9.033441e-006
-4.999999999999996e-001	-8.515123e-006
-4.499999999999996e-001	-7.910811e-006
-3.999999999999996e-001	-7.224549e-006
-3.499999999999996e-001	-6.461639e-006
-2.999999999999997e-001	-5.628866e-006
-2.499999999999997e-001	-4.736126e-006
-1.999999999999997e-001	-3.796714e-006
-1.499999999999997e-001	-2.823755e-006
-9.999999999999969e-002	-1.827695e-006
-4.999999999999968e-002	-8.171154e-007
3.191891195797325e-016	2.001458e-007
5.000000000000032e-002	1.216504e-006
1.000000000000003e-001	2.224383e-006
1.500000000000003e-001	3.215978e-006
2.000000000000003e-001	4.182763e-006
2.500000000000003e-001	5.114394e-006
3.000000000000003e-001	5.997920e-006
3.500000000000003e-001	6.820299e-006
4.000000000000003e-001	7.571912e-006
4.500000000000003e-001	8.246250e-006
5.000000000000003e-001	8.838339e-006
5.500000000000004e-001	9.344338e-006
6.000000000000004e-001	9.761136e-006
6.500000000000005e-001	1.008642e-005
7.000000000000005e-001	1.031964e-005
7.500000000000006e-001	1.046562e-005
8.000000000000006e-001	1.053972e-005
8.500000000000006e-001	1.056890e-005
9.000000000000007e-001	1.057894e-005
9.500000000000007e-001	1.058301e-005
1.000000000000000e+000	1.058542e-005
Step Information: Vcm=150m  (Run: 4/101)
-1.000000000000000e+000	-1.031861e-005
-9.500000000000000e-001	-1.031628e-005
-8.999999999999999e-001	-1.031299e-005
-8.499999999999999e-001	-1.030607e-005
-7.999999999999998e-001	-1.028590e-005
-7.499999999999998e-001	-1.022815e-005
-6.999999999999997e-001	-1.009948e-005
-6.499999999999997e-001	-9.876977e-006
-5.999999999999996e-001	-9.552498e-006
-5.499999999999996e-001	-9.126137e-006
-4.999999999999996e-001	-8.601456e-006
-4.499999999999996e-001	-7.983948e-006
-3.999999999999996e-001	-7.280135e-006
-3.499999999999996e-001	-6.498217e-006
-2.999999999999997e-001	-5.649295e-006
-2.499999999999997e-001	-4.746680e-006
-1.999999999999997e-001	-3.802766e-006
-1.499999999999997e-001	-2.827709e-006
-9.999999999999969e-002	-1.830240e-006
-4.999999999999968e-002	-8.184094e-007
3.191891195797325e-016	2.000740e-007
5.000000000000032e-002	1.217652e-006
1.000000000000003e-001	2.226774e-006
1.500000000000003e-001	3.219762e-006
2.000000000000003e-001	4.188618e-006
2.500000000000003e-001	5.124693e-006
3.000000000000003e-001	6.017955e-006
3.500000000000003e-001	6.856206e-006
4.000000000000003e-001	7.626416e-006
4.500000000000003e-001	8.317810e-006
5.000000000000003e-001	8.922546e-006
5.500000000000004e-001	9.434412e-006
6.000000000000004e-001	9.848572e-006
6.500000000000005e-001	1.016185e-005
7.000000000000005e-001	1.037493e-005
7.500000000000006e-001	1.049681e-005
8.000000000000006e-001	1.055085e-005
8.500000000000006e-001	1.056962e-005
9.000000000000007e-001	1.057616e-005
9.500000000000007e-001	1.057936e-005
1.000000000000000e+000	1.058168e-005
Step Information: Vcm=200m  (Run: 5/101)
-1.000000000000000e+000	-1.031444e-005
-9.500000000000000e-001	-1.031203e-005
-8.999999999999999e-001	-1.030903e-005
-8.499999999999999e-001	-1.030384e-005
-7.999999999999998e-001	-1.028982e-005
-7.499999999999998e-001	-1.024626e-005
-6.999999999999997e-001	-1.013660e-005
