vdm	I(I)
Step Information: Vcm=0  (Run: 1/101)
-1.000000000000000e+000	-1.025833e-005
-9.500000000000000e-001	-1.025370e-005
-8.999999999999999e-001	-1.024166e-005
-8.499999999999999e-001	-1.020912e-005
-7.999999999999998e-001	-1.013437e-005
-7.499999999999998e-001	-9.997066e-006
-6.999999999999997e-001	-9.786213e-006
-6.499999999999997e-001	-9.498695e-006
-5.999999999999996e-001	-9.135299e-006
-5.499999999999996e-001	-8.698110e-006
-4.999999999999996e-001	-8.189671e-006
-4.499999999999996e-001	-7.611871e-006
-3.999999999999996e-001	-6.966308e-006
-3.499999999999996e-001	-6.254216e-006
-2.999999999999997e-001	-5.477103e-006
-2.499999999999997e-001	-4.637767e-006
-1.999999999999997e-001	-3.741110e-006
-1.499999999999997e-001	-2.795209e-006
-9.999999999999969e-002	-1.813427e-006
-4.999999999999968e-002	-8.110984e-007
3.191891195797325e-016	1.996052e-007
5.000000000000032e-002	1.209413e-006
1.000000000000003e-001	2.209068e-006
1.500000000000003e-001	3.186463e-006
2.000000000000003e-001	4.126405e-006
2.500000000000003e-001	5.015738e-006
3.000000000000003e-001	5.846606e-006
3.500000000000003e-001	6.614329e-006
4.000000000000003e-001	7.316312e-006
4.500000000000003e-001	7.951248e-006
5.000000000000003e-001	8.518077e-006
5.500000000000004e-001	9.015449e-006
6.000000000000004e-001	9.441582e-006
6.500000000000005e-001	9.794413e-006
7.000000000000005e-001	1.007219e-005
7.500000000000006e-001	1.027447e-005
8.000000000000006e-001	1.040501e-005
8.500000000000006e-001	1.047528e-005
9.000000000000007e-001	1.050557e-005
9.500000000000007e-001	1.051676e-005
1.000000000000000e+000	1.052113e-005
Step Information: Vcm=50m  (Run: 2/101)
-1.000000000000000e+000	-1.025603e-005
-9.500000000000000e-001	-1.025311e-005
-8.999999999999999e-001	-1.024682e-005
-8.499999999999999e-001	-1.022938e-005
-7.999999999999998e-001	-1.018236e-005
-7.499999999999998e-001	-1.007992e-005
-6.999999999999997e-001	-9.902406e-006
-6.499999999999997e-001	-9.641378e-006
-5.999999999999996e-001	-9.295509e-006
-5.499999999999996e-001	-8.866367e-006
-4.999999999999996e-001	-8.356673e-006
-4.499999999999996e-001	-7.768801e-006
-3.999999999999996e-001	-7.105207e-006
-3.499999999999996e-001	-6.368679e-006
-2.999999999999997e-001	-5.563270e-006
-2.499999999999997e-001	-4.694768e-006
-1.999999999999997e-001	-3.772136e-006
-1.499999999999997e-001	-2.808750e-006
-9.999999999999969e-002	-1.818702e-006
-4.999999999999968e-002	-8.130546e-007
3.191891195797325e-016	1.995348e-007
5.000000000000032e-002	1.211224e-006
1.000000000000003e-001	2.214183e-006
1.500000000000003e-001	3.199789e-006
2.000000000000003e-001	4.157062e-006
2.500000000000003e-001	5.072064e-006
3.000000000000003e-001	5.931653e-006
3.500000000000003e-001	6.727105e-006
4.000000000000003e-001	7.452878e-006
4.500000000000003e-001	8.105173e-006
5.000000000000003e-001	8.681425e-006
5.500000000000004e-001	9.179480e-006
6.000000000000004e-001	9.597122e-006
6.500000000000005e-001	9.932272e-006
7.000000000000005e-001	1.018361e-005
7.500000000000006e-001	1.035312e-005
8.000000000000006e-001	1.044989e-005
8.500000000000006e-001	1.049380e-005
9.000000000000007e-001	1.051000e-005
9.500000000000007e-001	1.051593e-005
1.000000000000000e+000	1.051874e-005
Step Information: Vcm=100m  (Run: 3/101)
-1.000000000000000e+000	-1.025288e-005
-9.500000000000000e-001	-1.025050e-005
-8.999999999999999e-001	-1.024649e-005
-8.499999999999999e-001	-1.023656e-005
-7.999999999999998e-001	-1.020749e-005
-7.499999999999998e-001	-1.013300e-005
-6.999999999999997e-001	-9.985175e-006
-6.499999999999997e-001	-9.748266e-006
-5.999999999999996e-001	-9.417658e-006
-5.499999999999996e-001	-8.994160e-006
-4.999999999999996e-001	-8.480507e-006
-4.499999999999996e-001	-7.880402e-006
-3.999999999999996e-001	-7.197977e-006
-3.499999999999996e-001	-6.438625e-006
-2.999999999999997e-001	-5.609244e-006
-2.499999999999997e-001	-4.719886e-006
-1.999999999999997e-001	-3.783915e-006
-1.499999999999997e-001	-2.814397e-006
-9.999999999999969e-002	-1.821727e-006
-4.999999999999968e-002	-8.144863e-007
3.191891195797325e-016	1.994638e-007
5.000000000000032e-002	1.212511e-006
1.000000000000003e-001	2.217052e-006
1.500000000000003e-001	3.205259e-006
2.000000000000003e-001	4.168606e-006
2.500000000000003e-001	5.096799e-006
3.000000000000003e-001	5.976945e-006
3.500000000000003e-001	6.795933e-006
4.000000000000003e-001	7.543991e-006
4.500000000000003e-001	8.214500e-006
5.000000000000003e-001	8.802396e-006
5.500000000000004e-001	9.303759e-006
6.000000000000004e-001	9.715435e-006
6.500000000000005e-001	1.003515e-005
7.000000000000005e-001	1.026256e-005
7.500000000000006e-001	1.040307e-005
8.000000000000006e-001	1.047302e-005
8.500000000000006e-001	1.050007e-005
9.000000000000007e-001	1.050935e-005
9.500000000000007e-001	1.051320e-005
1.000000000000000e+000	1.051555e-005
Step Information: Vcm=150m  (Run: 4/101)
-1.000000000000000e+000	-1.024919e-005
-9.500000000000000e-001	-1.024690e-005
-8.999999999999999e-001	-1.024373e-005
-8.499999999999999e-001	-1.023726e-005
-7.999999999999998e-001	-1.021860e-005
-7.499999999999998e-001	-1.016439e-005
-6.999999999999997e-001	-1.004109e-005
-6.499999999999997e-001	-9.824610e-006
-5.999999999999996e-001	-9.505984e-006
-5.499999999999996e-001	-9.085010e-006
-4.999999999999996e-001	-8.565205e-006
-4.499999999999996e-001	-7.952121e-006
-3.999999999999996e-001	-7.252366e-006
-3.499999999999996e-001	-6.474275e-006
-2.999999999999997e-001	-5.629092e-006
-2.499999999999997e-001	-4.730172e-006
-1.999999999999997e-001	-3.789864e-006
-1.499999999999997e-001	-2.818308e-006
-9.999999999999969e-002	-1.824252e-006
-4.999999999999968e-002	-8.157718e-007
3.191891195797325e-016	1.993920e-007
5.000000000000032e-002	1.213650e-006
1.000000000000003e-001	2.219423e-006
1.500000000000003e-001	3.209001e-006
2.000000000000003e-001	4.174359e-006
2.500000000000003e-001	5.106832e-006
3.000000000000003e-001	5.996405e-006
3.500000000000003e-001	6.830923e-006
4.000000000000003e-001	7.597313e-006
4.500000000000003e-001	8.284660e-006
5.000000000000003e-001	8.884993e-006
5.500000000000004e-001	9.392015e-006
6.000000000000004e-001	9.800843e-006
6.500000000000005e-001	1.010836e-005
7.000000000000005e-001	1.031556e-005
7.500000000000006e-001	1.043226e-005
8.000000000000006e-001	1.048295e-005
8.500000000000006e-001	1.050032e-005
9.000000000000007e-001	1.050645e-005
9.500000000000007e-001	1.050954e-005
1.000000000000000e+000	1.051183e-005
Step Information: Vcm=200m  (Run: 5/101)
-1.000000000000000e+000	-1.024503e-005
-9.500000000000000e-001	-1.024265e-005
-8.999999999999999e-001	-1.023972e-005
-8.499999999999999e-001	-1.023479e-005
-7.999999999999998e-001	-1.022177e-005
-7.499999999999998e-001	-1.018104e-005
-6.999999999999997e-001	-1.007639e-005
-6.499999999999997e-001	-9.875706e-006
-5.999999999999996e-001	-9.565238e-006
-5.499999999999996e-001	-9.144042e-006
-4.999999999999996e-001	-8.617046e-006
-4.499999999999996e-001	-7.991990e-006
-3.999999999999996e-001	-7.278698e-006
-3.499999999999996e-001	-6.489603e-006
-2.999999999999997e-001	-5.638118e-006
-2.499999999999997e-001	-4.736316e-006
-1.999999999999997e-001	-3.794488e-006
-1.499999999999997e-001	-2.821768e-006
-9.999999999999969e-002	-1.826600e-006
-4.999999999999968e-002	-8.169904e-007
3.191891195797325e-016	1.993196e-007
5.000000000000032e-002	1.214721e-006
1.000000000000003e-001	2.221616e-006
1.500000000000003e-001	3.212292e-006
2.000000000000003e-001	4.178795e-006
2.500000000000003e-001	5.112759e-006
3.000000000000003e-001	6.005161e-006
3.500000000000003e-001	6.845866e-006
4.000000000000003e-001	7.623029e-006
4.500000000000003e-001	8.323559e-006
5.000000000000003e-001	8.935434e-006
5.500000000000004e-001	9.449238e-006
6.000000000000004e-001	9.857919e-006
6.500000000000005e-001	1.015713e-005
7.000000000000005e-001	1.034875e-005
7.500000000000006e-001	1.044746e-005
8.000000000000006e-001	1.048545e-005
8.500000000000006e-001	1.049762e-005
9.000000000000007e-001	1.050236e-005
9.500000000000007e-001	1.050525e-005
1.000000000000000e+000	1.050764e-005
Step Information: Vcm=250m  (Run: 6/101)
-1.000000000000000e+000	-1.024042e-005
-9.500000000000000e-001	-1.023786e-005
-8.999999999999999e-001	-1.023491e-005
-8.499999999999999e-001	-1.023062e-005
-7.999999999999998e-001	-1.022055e-005
-7.499999999999998e-001	-1.018817e-005
-6.999999999999997e-001	-1.009649e-005
-6.499999999999997e-001	-9.906786e-006
-5.999999999999996e-001	-9.600965e-006
-5.499999999999996e-001	-9.177757e-006
-4.999999999999996e-001	-8.643875e-006
-4.499999999999996e-001	-8.010267e-006
-3.999999999999996e-001	-7.290261e-006
-3.499999999999996e-001	-6.497504e-006
-2.999999999999997e-001	-5.644291e-006
-2.499999999999997e-001	-4.741445e-006
-1.999999999999997e-001	-3.798703e-006
-1.499999999999997e-001	-2.825034e-006
-9.999999999999969e-002	-1.828847e-006
-4.999999999999968e-002	-8.181647e-007
3.191891195797325e-016	1.992464e-007
5.000000000000032e-002	1.215747e-006
1.000000000000003e-001	2.223706e-006
1.500000000000003e-001	3.215388e-006
2.000000000000003e-001	4.182824e-006
2.500000000000003e-001	5.117679e-006
3.000000000000003e-001	6.011094e-006
3.500000000000003e-001	6.853479e-006
4.000000000000003e-001	7.634212e-006
4.500000000000003e-001	8.341278e-006
5.000000000000003e-001	8.961420e-006
5.500000000000004e-001	9.481791e-006
6.000000000000004e-001	9.892179e-006
6.500000000000005e-001	1.018660e-005
7.000000000000005e-001	1.036740e-005
7.500000000000006e-001	1.045366e-005
8.000000000000006e-001	1.048384e-005
8.500000000000006e-001	1.049332e-005
9.000000000000007e-001	1.049749e-005
9.500000000000007e-001	1.050042e-005
1.000000000000000e+000	1.050299e-005
Step Information: Vcm=300m  (Run: 7/101)
-1.000000000000000e+000	-1.023533e-005
-9.500000000000000e-001	-1.023255e-005
-8.999999999999999e-001	-1.022947e-005
-8.499999999999999e-001	-1.022538e-005
-7.999999999999998e-001	-1.021681e-005
-7.499999999999998e-001	-1.018930e-005
-6.999999999999997e-001	-1.010587e-005
-6.499999999999997e-001	-9.922959e-006
-5.999999999999996e-001	-9.619080e-006
-5.499999999999996e-001	-9.193431e-006
-4.999999999999996e-001	-8.655487e-006
-4.499999999999996e-001	-8.018693e-006
-3.999999999999996e-001	-7.297041e-006
-3.499999999999996e-001	-6.503481e-006
-2.999999999999997e-001	-5.649682e-006
-2.499999999999997e-001	-4.746204e-006
-1.999999999999997e-001	-3.802711e-006
-1.499999999999997e-001	-2.828171e-006
-9.999999999999969e-002	-1.831018e-006
-4.999999999999968e-002	-8.193030e-007
3.191891195797325e-016	1.991725e-007
5.000000000000032e-002	1.216735e-006
1.000000000000003e-001	2.225720e-006
1.500000000000003e-001	3.218356e-006
2.000000000000003e-001	4.186645e-006
2.500000000000003e-001	5.122230e-006
3.000000000000003e-001	6.016252e-006
3.500000000000003e-001	6.859193e-006
4.000000000000003e-001	7.640687e-006
4.500000000000003e-001	8.349330e-006
5.000000000000003e-001	8.972533e-006
5.500000000000004e-001	9.496804e-006
6.000000000000004e-001	9.909386e-006
6.500000000000005e-001	1.020174e-005
7.000000000000005e-001	1.037585e-005
7.500000000000006e-001	1.045422e-005
8.000000000000006e-001	1.047986e-005
8.500000000000006e-001	1.048799e-005
9.000000000000007e-001	1.049200e-005
9.500000000000007e-001	1.049508e-005
1.000000000000000e+000	1.049787e-005
Step Information: Vcm=350m  (Run: 8/101)
-1.000000000000000e+000	-1.022974e-005
-9.500000000000000e-001	-1.022673e-005
-8.999999999999999e-001	-1.022347e-005
-8.499999999999999e-001	-1.021938e-005
