vdm	I(I)
Step Information: Vcm=0  (Run: 1/101)
-1.000000000000000e+000	-1.027402e-005
-9.500000000000000e-001	-1.026931e-005
-8.999999999999999e-001	-1.025704e-005
-8.499999999999999e-001	-1.022392e-005
-7.999999999999998e-001	-1.014820e-005
-7.499999999999998e-001	-1.000967e-005
-6.999999999999997e-001	-9.797532e-006
-6.499999999999997e-001	-9.508774e-006
-5.999999999999996e-001	-9.144226e-006
-5.499999999999996e-001	-8.705983e-006
-4.999999999999996e-001	-8.196588e-006
-4.499999999999996e-001	-7.617920e-006
-3.999999999999996e-001	-6.971568e-006
-3.499999999999996e-001	-6.258758e-006
-2.999999999999997e-001	-5.480980e-006
-2.499999999999997e-001	-4.641015e-006
-1.999999999999997e-001	-3.743743e-006
-1.499999999999997e-001	-2.797206e-006
-9.999999999999969e-002	-1.814737e-006
-4.999999999999968e-002	-8.116824e-007
3.191891195797325e-016	1.997599e-007
5.000000000000032e-002	1.210306e-006
1.000000000000003e-001	2.210688e-006
1.500000000000003e-001	3.188769e-006
2.000000000000003e-001	4.129347e-006
2.500000000000003e-001	5.019297e-006
3.000000000000003e-001	5.850795e-006
3.500000000000003e-001	6.619184e-006
4.000000000000003e-001	7.321887e-006
4.500000000000003e-001	7.957610e-006
5.000000000000003e-001	8.525305e-006
5.500000000000004e-001	9.023630e-006
6.000000000000004e-001	9.450810e-006
6.500000000000005e-001	9.804781e-006
7.000000000000005e-001	1.008378e-005
7.500000000000006e-001	1.028732e-005
8.000000000000006e-001	1.041905e-005
8.500000000000006e-001	1.049025e-005
9.000000000000007e-001	1.052107e-005
9.500000000000007e-001	1.053248e-005
1.000000000000000e+000	1.053693e-005
Step Information: Vcm=50m  (Run: 2/101)
-1.000000000000000e+000	-1.027173e-005
-9.500000000000000e-001	-1.026879e-005
-8.999999999999999e-001	-1.026238e-005
-8.499999999999999e-001	-1.024461e-005
-7.999999999999998e-001	-1.019686e-005
-7.499999999999998e-001	-1.009329e-005
-6.999999999999997e-001	-9.914468e-006
-6.499999999999997e-001	-9.652137e-006
-5.999999999999996e-001	-9.305048e-006
-5.499999999999996e-001	-8.874788e-006
-4.999999999999996e-001	-8.364084e-006
-4.499999999999996e-001	-7.775301e-006
-3.999999999999996e-001	-7.110883e-006
-3.499999999999996e-001	-6.373597e-006
-2.999999999999997e-001	-5.567477e-006
-2.499999999999997e-001	-4.698288e-006
-1.999999999999997e-001	-3.774960e-006
-1.499999999999997e-001	-2.810844e-006
-9.999999999999969e-002	-1.820045e-006
-4.999999999999968e-002	-8.136471e-007
3.191891195797325e-016	1.996895e-007
5.000000000000032e-002	1.212126e-006
1.000000000000003e-001	2.215835e-006
1.500000000000003e-001	3.202192e-006
2.000000000000003e-001	4.160194e-006
2.500000000000003e-001	5.075894e-006
3.000000000000003e-001	5.936169e-006
3.500000000000003e-001	6.732332e-006
4.000000000000003e-001	7.458864e-006
4.500000000000003e-001	8.111982e-006
5.000000000000003e-001	8.689143e-006
5.500000000000004e-001	9.188203e-006
6.000000000000004e-001	9.606953e-006
6.500000000000005e-001	9.943310e-006
7.000000000000005e-001	1.019592e-005
7.500000000000006e-001	1.036671e-005
8.000000000000006e-001	1.046456e-005
8.500000000000006e-001	1.050917e-005
9.000000000000007e-001	1.052568e-005
9.500000000000007e-001	1.053170e-005
1.000000000000000e+000	1.053455e-005
Step Information: Vcm=100m  (Run: 3/101)
-1.000000000000000e+000	-1.026859e-005
-9.500000000000000e-001	-1.026619e-005
-8.999999999999999e-001	-1.026213e-005
-8.499999999999999e-001	-1.025202e-005
-7.999999999999998e-001	-1.022244e-005
-7.499999999999998e-001	-1.014698e-005
-6.999999999999997e-001	-9.997884e-006
-6.499999999999997e-001	-9.759632e-006
-5.999999999999996e-001	-9.427743e-006
-5.499999999999996e-001	-9.003072e-006
-4.999999999999996e-001	-8.488360e-006
-4.499999999999996e-001	-7.887299e-006
-3.999999999999996e-001	-7.204003e-006
-3.499999999999996e-001	-6.443844e-006
-2.999999999999997e-001	-5.613693e-006
-2.499999999999997e-001	-4.723567e-006
-1.999999999999997e-001	-3.786816e-006
-1.499999999999997e-001	-2.816517e-006
-9.999999999999969e-002	-1.823079e-006
-4.999999999999968e-002	-8.150819e-007
3.191891195797325e-016	1.996185e-007
5.000000000000032e-002	1.213416e-006
1.000000000000003e-001	2.218714e-006
1.500000000000003e-001	3.207688e-006
2.000000000000003e-001	4.171815e-006
2.500000000000003e-001	5.100787e-006
3.000000000000003e-001	5.981701e-006
3.500000000000003e-001	6.801458e-006
4.000000000000003e-001	7.550323e-006
4.500000000000003e-001	8.221701e-006
5.000000000000003e-001	8.810549e-006
5.500000000000004e-001	9.312965e-006
6.000000000000004e-001	9.725803e-006
6.500000000000005e-001	1.004679e-005
7.000000000000005e-001	1.027551e-005
7.500000000000006e-001	1.041725e-005
8.000000000000006e-001	1.048813e-005
8.500000000000006e-001	1.051565e-005
9.000000000000007e-001	1.052510e-005
9.500000000000007e-001	1.052900e-005
1.000000000000000e+000	1.053136e-005
Step Information: Vcm=150m  (Run: 4/101)
-1.000000000000000e+000	-1.026489e-005
-9.500000000000000e-001	-1.026259e-005
-8.999999999999999e-001	-1.025940e-005
-8.499999999999999e-001	-1.025283e-005
-7.999999999999998e-001	-1.023384e-005
-7.499999999999998e-001	-1.017884e-005
-6.999999999999997e-001	-1.005433e-005
-6.499999999999997e-001	-9.836489e-006
-5.999999999999996e-001	-9.516536e-006
-5.499999999999996e-001	-9.094339e-006
-4.999999999999996e-001	-8.573427e-006
-4.499999999999996e-001	-7.959338e-006
-3.999999999999996e-001	-7.258662e-006
-3.499999999999996e-001	-6.479703e-006
-2.999999999999997e-001	-5.633672e-006
-2.499999999999997e-001	-4.733913e-006
-1.999999999999997e-001	-3.792788e-006
-1.499999999999997e-001	-2.820438e-006
-9.999999999999969e-002	-1.825609e-006
-4.999999999999968e-002	-8.163693e-007
3.191891195797325e-016	1.995467e-007
5.000000000000032e-002	1.214557e-006
1.000000000000003e-001	2.221089e-006
1.500000000000003e-001	3.211439e-006
2.000000000000003e-001	4.177591e-006
2.500000000000003e-001	5.110880e-006
3.000000000000003e-001	6.001290e-006
3.500000000000003e-001	6.836655e-006
4.000000000000003e-001	7.603912e-006
4.500000000000003e-001	8.292178e-006
5.000000000000003e-001	8.893510e-006
5.500000000000004e-001	9.401632e-006
6.000000000000004e-001	9.811670e-006
6.500000000000005e-001	1.012049e-005
7.000000000000005e-001	1.032903e-005
7.500000000000006e-001	1.044689e-005
8.000000000000006e-001	1.049833e-005
8.500000000000006e-001	1.051601e-005
9.000000000000007e-001	1.052222e-005
9.500000000000007e-001	1.052534e-005
1.000000000000000e+000	1.052763e-005
