vdm	I(I)
Step Information: Vcm=0  (Run: 1/101)
-1.000000000000000e+000	-4.026253e-006
-9.500000000000000e-001	-4.025425e-006
-8.999999999999999e-001	-4.024611e-006
-8.499999999999999e-001	-4.023777e-006
-7.999999999999998e-001	-4.022900e-006
-7.499999999999998e-001	-4.021964e-006
-6.999999999999997e-001	-4.020948e-006
-6.499999999999997e-001	-4.019771e-006
-5.999999999999996e-001	-4.018058e-006
-5.499999999999996e-001	-4.013909e-006
-4.999999999999996e-001	-3.998584e-006
-4.499999999999996e-001	-3.944252e-006
-3.999999999999996e-001	-3.808707e-006
-3.499999999999996e-001	-3.568395e-006
-2.999999999999997e-001	-3.225360e-006
-2.499999999999997e-001	-2.793906e-006
-1.999999999999997e-001	-2.291385e-006
-1.499999999999997e-001	-1.734499e-006
-9.999999999999969e-002	-1.138463e-006
-4.999999999999968e-002	-5.172817e-007
3.191891195797325e-016	1.158274e-007
5.000000000000032e-002	7.480445e-007
1.000000000000003e-001	1.366572e-006
1.500000000000003e-001	1.958264e-006
2.000000000000003e-001	2.509248e-006
2.500000000000003e-001	3.004526e-006
3.000000000000003e-001	3.427755e-006
3.500000000000003e-001	3.762168e-006
4.000000000000003e-001	3.994419e-006
4.500000000000003e-001	4.123819e-006
5.000000000000003e-001	4.174941e-006
5.500000000000004e-001	4.189264e-006
6.000000000000004e-001	4.193212e-006
6.500000000000005e-001	4.194907e-006
7.000000000000005e-001	4.196099e-006
7.500000000000006e-001	4.197136e-006
8.000000000000006e-001	4.198090e-006
8.500000000000006e-001	4.198982e-006
9.000000000000007e-001	4.199823e-006
9.500000000000007e-001	4.200631e-006
1.000000000000000e+000	4.201433e-006
Step Information: Vcm=50m  (Run: 2/101)
-1.000000000000000e+000	-4.025640e-006
-9.500000000000000e-001	-4.024323e-006
-8.999999999999999e-001	-4.023190e-006
-8.499999999999999e-001	-4.022125e-006
-7.999999999999998e-001	-4.021061e-006
-7.499999999999998e-001	-4.019963e-006
-6.999999999999997e-001	-4.018803e-006
-6.499999999999997e-001	-4.017516e-006
-5.999999999999996e-001	-4.015800e-006
-5.499999999999996e-001	-4.012021e-006
-4.999999999999996e-001	-3.998100e-006
-4.499999999999996e-001	-3.946295e-006
-3.999999999999996e-001	-3.812257e-006
-3.499999999999996e-001	-3.571670e-006
-2.999999999999997e-001	-3.227903e-006
-2.499999999999997e-001	-2.796023e-006
-1.999999999999997e-001	-2.293271e-006
-1.499999999999997e-001	-1.736091e-006
-9.999999999999969e-002	-1.139630e-006
-4.999999999999968e-002	-5.179189e-007
3.191891195797325e-016	1.157738e-007
5.000000000000032e-002	7.485721e-007
1.000000000000003e-001	1.367623e-006
1.500000000000003e-001	1.959729e-006
2.000000000000003e-001	2.510992e-006
2.500000000000003e-001	3.006481e-006
3.000000000000003e-001	3.430104e-006
3.500000000000003e-001	3.765193e-006
4.000000000000003e-001	3.997645e-006
4.500000000000003e-001	4.125531e-006
5.000000000000003e-001	4.174240e-006
5.500000000000004e-001	4.187263e-006
6.000000000000004e-001	4.190881e-006
6.500000000000005e-001	4.192590e-006
7.000000000000005e-001	4.193896e-006
7.500000000000006e-001	4.195076e-006
8.000000000000006e-001	4.196187e-006
8.500000000000006e-001	4.197252e-006
9.000000000000007e-001	4.198297e-006
9.500000000000007e-001	4.199368e-006
1.000000000000000e+000	4.200551e-006
Step Information: Vcm=100m  (Run: 3/101)
-1.000000000000000e+000	-4.026823e-006
-9.500000000000000e-001	-4.024064e-006
-8.999999999999999e-001	-4.022092e-006
-8.499999999999999e-001	-4.020513e-006
-7.999999999999998e-001	-4.019113e-006
-7.499999999999998e-001	-4.017775e-006
-6.999999999999997e-001	-4.016434e-006
-6.499999999999997e-001	-4.015015e-006
-5.999999999999996e-001	-4.013237e-006
-5.499999999999996e-001	-4.009566e-006
-4.999999999999996e-001	-3.996187e-006
-4.499999999999996e-001	-3.945496e-006
-3.999999999999996e-001	-3.812533e-006
-3.499999999999996e-001	-3.572652e-006
-2.999999999999997e-001	-3.229368e-006
-2.499999999999997e-001	-2.797752e-006
-1.999999999999997e-001	-2.295011e-006
-1.499999999999997e-001	-1.737613e-006
-9.999999999999969e-002	-1.140758e-006
-4.999999999999968e-002	-5.185378e-007
3.191891195797325e-016	1.157198e-007
5.000000000000032e-002	7.490807e-007
1.000000000000003e-001	1.368634e-006
1.500000000000003e-001	1.961123e-006
2.000000000000003e-001	2.512590e-006
2.500000000000003e-001	3.008053e-006
3.000000000000003e-001	3.431396e-006
3.500000000000003e-001	3.765987e-006
4.000000000000003e-001	3.997722e-006
4.500000000000003e-001	4.124548e-006
5.000000000000003e-001	4.172195e-006
5.500000000000004e-001	4.184718e-006
6.000000000000004e-001	4.188243e-006
6.500000000000005e-001	4.190017e-006
7.000000000000005e-001	4.191450e-006
7.500000000000006e-001	4.192797e-006
8.000000000000006e-001	4.194121e-006
8.500000000000006e-001	4.195467e-006
9.000000000000007e-001	4.196917e-006
9.500000000000007e-001	4.198625e-006
1.000000000000000e+000	4.200882e-006
Step Information: Vcm=150m  (Run: 4/101)
-1.000000000000000e+000	-4.034363e-006
-9.500000000000000e-001	-4.027254e-006
-8.999999999999999e-001	-4.022750e-006
-8.499999999999999e-001	-4.019719e-006
-7.999999999999998e-001	-4.017480e-006
-7.499999999999998e-001	-4.015647e-006
-6.999999999999997e-001	-4.014005e-006
-6.499999999999997e-001	-4.012401e-006
-5.999999999999996e-001	-4.010524e-006
-5.499999999999996e-001	-4.006863e-006
-4.999999999999996e-001	-3.993747e-006
-4.499999999999996e-001	-3.943836e-006
-3.999999999999996e-001	-3.812015e-006
-3.499999999999996e-001	-3.573180e-006
-2.999999999999997e-001	-3.230617e-006
-2.499999999999997e-001	-2.799366e-006
-1.999999999999997e-001	-2.296676e-006
-1.499999999999997e-001	-1.739083e-006
-9.999999999999969e-002	-1.141853e-006
-4.999999999999968e-002	-5.191406e-007
3.191891195797325e-016	1.156653e-007
5.000000000000032e-002	7.495723e-007
1.000000000000003e-001	1.369611e-006
1.500000000000003e-001	1.962465e-006
2.000000000000003e-001	2.514114e-006
2.500000000000003e-001	3.009511e-006
3.000000000000003e-001	3.432476e-006
3.500000000000003e-001	3.766339e-006
4.000000000000003e-001	3.997035e-006
4.500000000000003e-001	4.122746e-006
5.000000000000003e-001	4.169650e-006
5.500000000000004e-001	4.181927e-006
6.000000000000004e-001	4.185442e-006
6.500000000000005e-001	4.187301e-006
7.000000000000005e-001	4.188891e-006
7.500000000000006e-001	4.190484e-006
8.000000000000006e-001	4.192194e-006
8.500000000000006e-001	4.194174e-006
9.000000000000007e-001	4.196708e-006
9.500000000000007e-001	4.200308e-006
1.000000000000000e+000	4.205874e-006
Step Information: Vcm=200m  (Run: 5/101)
-1.000000000000000e+000	-4.059913e-006
-9.500000000000000e-001	-4.041489e-006
-8.999999999999999e-001	-4.029767e-006
-8.499999999999999e-001	-4.022399e-006
-7.999999999999998e-001	-4.017659e-006
-7.499999999999998e-001	-4.014422e-006
-6.999999999999997e-001	-4.012004e-006
-6.499999999999997e-001	-4.009980e-006
-5.999999999999996e-001	-4.007883e-006
-5.499999999999996e-001	-4.004148e-006
-4.999999999999996e-001	-3.991205e-006
-4.499999999999996e-001	-3.942002e-006
-3.999999999999996e-001	-3.811337e-006
-3.499999999999996e-001	-3.573589e-006
-2.999999999999997e-001	-3.231776e-006
-2.499999999999997e-001	-2.800907e-006
-1.999999999999997e-001	-2.298284e-006
-1.499999999999997e-001	-1.740509e-006
-9.999999999999969e-002	-1.142917e-006
-4.999999999999968e-002	-5.197283e-007
3.191891195797325e-016	1.156103e-007
5.000000000000032e-002	7.500479e-007
1.000000000000003e-001	1.370557e-006
1.500000000000003e-001	1.963763e-006
2.000000000000003e-001	2.515580e-006
2.500000000000003e-001	3.010896e-006
3.000000000000003e-001	3.433465e-006
3.500000000000003e-001	3.766571e-006
4.000000000000003e-001	3.996188e-006
4.500000000000003e-001	4.120773e-006
5.000000000000003e-001	4.166997e-006
5.500000000000004e-001	4.179103e-006
6.000000000000004e-001	4.182665e-006
6.500000000000005e-001	4.184687e-006
7.000000000000005e-001	4.186586e-006
7.500000000000006e-001	4.188749e-006
8.000000000000006e-001	4.191492e-006
8.500000000000006e-001	4.195331e-006
9.000000000000007e-001	4.201157e-006
9.500000000000007e-001	4.210400e-006
1.000000000000000e+000	4.225099e-006
Step Information: Vcm=250m  (Run: 6/101)
-1.000000000000000e+000	-4.123285e-006
-9.500000000000000e-001	-4.083001e-006
-8.999999999999999e-001	-4.054867e-006
-8.499999999999999e-001	-4.036219e-006
-7.999999999999998e-001	-4.024317e-006
-7.499999999999998e-001	-4.016810e-006
-6.999999999999997e-001	-4.011963e-006
-6.499999999999997e-001	-4.008599e-006
-5.999999999999996e-001	-4.005784e-006
-5.499999999999996e-001	-4.001704e-006
-4.999999999999996e-001	-3.988778e-006
-4.499999999999996e-001	-3.940189e-006
-3.999999999999996e-001	-3.810629e-006
-3.499999999999996e-001	-3.573947e-006
-2.999999999999997e-001	-3.232878e-006
-2.499999999999997e-001	-2.802393e-006
-1.999999999999997e-001	-2.299842e-006
-1.499999999999997e-001	-1.741896e-006
-9.999999999999969e-002	-1.143955e-006
-4.999999999999968e-002	-5.203022e-007
3.191891195797325e-016	1.155549e-007
5.000000000000032e-002	7.505086e-007
1.000000000000003e-001	1.371474e-006
1.500000000000003e-001	1.965019e-006
2.000000000000003e-001	2.516995e-006
2.500000000000003e-001	3.012223e-006
3.000000000000003e-001	3.434393e-006
3.500000000000003e-001	3.766746e-006
4.000000000000003e-001	3.995299e-006
4.500000000000003e-001	4.118796e-006
5.000000000000003e-001	4.164413e-006
5.500000000000004e-001	4.176459e-006
6.000000000000004e-001	4.180259e-006
6.500000000000005e-001	4.182793e-006
7.000000000000005e-001	4.185659e-006
7.500000000000006e-001	4.189606e-006
8.000000000000006e-001	4.195570e-006
8.500000000000006e-001	4.204990e-006
9.000000000000007e-001	4.219906e-006
9.500000000000007e-001	4.242791e-006
1.000000000000000e+000	4.276142e-006
Step Information: Vcm=300m  (Run: 7/101)
-1.000000000000000e+000	-4.243157e-006
-9.500000000000000e-001	-4.172722e-006
-8.999999999999999e-001	-4.117939e-006
-8.499999999999999e-001	-4.077478e-006
-7.999999999999998e-001	-4.049218e-006
-7.499999999999998e-001	-4.030486e-006
-6.999999999999997e-001	-4.018520e-006
-6.499999999999997e-001	-4.010917e-006
-5.999999999999996e-001	-4.005696e-006
-5.499999999999996e-001	-4.000329e-006
-4.999999999999996e-001	-3.986906e-006
-4.499999999999996e-001	-3.938647e-006
-3.999999999999996e-001	-3.810037e-006
-3.499999999999996e-001	-3.574337e-006
-2.999999999999997e-001	-3.233970e-006
-2.499999999999997e-001	-2.803850e-006
-1.999999999999997e-001	-2.301367e-006
-1.499999999999997e-001	-1.743252e-006
-9.999999999999969e-002	-1.144970e-006
-4.999999999999968e-002	-5.208645e-007
3.191891195797325e-016	1.154987e-007
5.000000000000032e-002	7.509562e-007
1.000000000000003e-001	1.372368e-006
1.500000000000003e-001	1.966242e-006
2.000000000000003e-001	2.518372e-006
2.500000000000003e-001	3.013515e-006
3.000000000000003e-001	3.435299e-006
3.500000000000003e-001	3.766929e-006
4.000000000000003e-001	3.994479e-006
4.500000000000003e-001	4.117000e-006
5.000000000000003e-001	4.162212e-006
5.500000000000004e-001	4.174565e-006
6.000000000000004e-001	4.179282e-006
6.500000000000005e-001	4.183577e-006
7.000000000000005e-001	4.189633e-006
7.500000000000006e-001	4.199117e-006
8.000000000000006e-001	4.214113e-006
8.500000000000006e-001	4.237114e-006
9.000000000000007e-001	4.270623e-006
9.500000000000007e-001	4.316715e-006
1.000000000000000e+000	4.376780e-006
Step Information: Vcm=350m  (Run: 8/101)
-1.000000000000000e+000	-4.427648e-006
-9.500000000000000e-001	-4.324556e-006
-8.999999999999999e-001	-4.237704e-006
-8.499999999999999e-001	-4.167126e-006
-7.999999999999998e-001	-4.112242e-006
-7.499999999999998e-001	-4.071709e-006
-6.999999999999997e-001	-4.043388e-006
-6.499999999999997e-001	-4.024560e-006
-5.999999999999996e-001	-4.012227e-006
-5.499999999999996e-001	-4.002668e-006
-4.999999999999996e-001	-3.987065e-006
-4.499999999999996e-001	-3.938205e-006
-3.999999999999996e-001	-3.810031e-006
-3.499999999999996e-001	-3.575029e-006
-2.999999999999997e-001	-3.235203e-006
-2.499999999999997e-001	-2.805364e-006
-1.999999999999997e-001	-2.302906e-006
-1.499999999999997e-001	-1.744603e-006
-9.999999999999969e-002	-1.145976e-006
-4.999999999999968e-002	-5.214216e-007
3.191891195797325e-016	1.154410e-007
5.000000000000032e-002	7.513952e-007
1.000000000000003e-001	1.373248e-006
1.500000000000003e-001	1.967453e-006
2.000000000000003e-001	2.519749e-006
2.500000000000003e-001	3.014837e-006
3.000000000000003e-001	3.436298e-006
3.500000000000003e-001	3.767321e-006
4.000000000000003e-001	3.994073e-006
4.500000000000003e-001	4.115983e-006
5.000000000000003e-001	4.161462e-006
5.500000000000004e-001	4.175365e-006
6.000000000000004e-001	4.183228e-006
6.500000000000005e-001	4.193053e-006
7.000000000000005e-001	4.208142e-006
7.500000000000006e-001	4.231203e-006
8.000000000000006e-001	4.264782e-006
8.500000000000006e-001	4.310965e-006
9.000000000000007e-001	4.371152e-006
9.500000000000007e-001	4.446049e-006
1.000000000000000e+000	4.535786e-006
Step Information: Vcm=400m  (Run: 9/101)
-1.000000000000000e+000	-4.675405e-006
-9.500000000000000e-001	-4.541299e-006
-8.999999999999999e-001	-4.422259e-006
-8.499999999999999e-001	-4.319028e-006
-7.999999999999998e-001	-4.232064e-006
-7.499999999999998e-001	-4.161394e-006
-6.999999999999997e-001	-4.106428e-006
-6.499999999999997e-001	-4.065782e-006
-5.999999999999996e-001	-4.037096e-006
-5.499999999999996e-001	-4.016370e-006
-4.999999999999996e-001	-3.993930e-006
-4.499999999999996e-001	-3.941636e-006
-3.999999999999996e-001	-3.812239e-006
-3.499999999999996e-001	-3.576956e-006
-2.999999999999997e-001	-3.237107e-006
-2.499999999999997e-001	-2.807228e-006
-1.999999999999997e-001	-2.304620e-006
-1.499999999999997e-001	-1.746039e-006
-9.999999999999969e-002	-1.147020e-006
-4.999999999999968e-002	-5.219940e-007
3.191891195797325e-016	1.153793e-007
5.000000000000032e-002	7.518399e-007
1.000000000000003e-001	1.374150e-006
1.500000000000003e-001	1.968722e-006
2.000000000000003e-001	2.521252e-006
2.500000000000003e-001	3.016417e-006
3.000000000000003e-001	3.437793e-006
3.500000000000003e-001	3.768626e-006
4.000000000000003e-001	3.995291e-006
4.500000000000003e-001	4.117810e-006
5.000000000000003e-001	4.165714e-006
5.500000000000004e-001	4.184893e-006
6.000000000000004e-001	4.201735e-006
6.500000000000005e-001	4.225138e-006
7.000000000000005e-001	4.258826e-006
7.500000000000006e-001	4.305092e-006
8.000000000000006e-001	4.365371e-006
8.500000000000006e-001	4.440376e-006
9.000000000000007e-001	4.530240e-006
9.500000000000007e-001	4.634678e-006
1.000000000000000e+000	4.753120e-006
Step Information: Vcm=450m  (Run: 10/101)
-1.000000000000000e+000	-4.980214e-006
-9.500000000000000e-001	-4.818630e-006
-8.999999999999999e-001	-4.670199e-006
-8.499999999999999e-001	-4.535937e-006
-7.999999999999998e-001	-4.416758e-006
-7.499999999999998e-001	-4.313403e-006
-6.999999999999997e-001	-4.226326e-006
-6.499999999999997e-001	-4.155519e-006
-5.999999999999996e-001	-4.100190e-006
-5.499999999999996e-001	-4.057749e-006
-4.999999999999996e-001	-4.019390e-006
-4.499999999999996e-001	-3.956977e-006
-3.999999999999996e-001	-3.821825e-006
-3.499999999999996e-001	-3.583273e-006
-2.999999999999997e-001	-3.241521e-006
-2.499999999999997e-001	-2.810486e-006
-1.999999999999997e-001	-2.307088e-006
-1.499999999999997e-001	-1.747872e-006
-9.999999999999969e-002	-1.148264e-006
-4.999999999999968e-002	-5.226543e-007
3.191891195797325e-016	1.153037e-007
5.000000000000032e-002	7.523391e-007
1.000000000000003e-001	1.375200e-006
1.500000000000003e-001	1.970292e-006
2.000000000000003e-001	2.523334e-006
2.500000000000003e-001	3.019064e-006
3.000000000000003e-001	3.441206e-006
3.500000000000003e-001	3.773279e-006
4.000000000000003e-001	4.002161e-006
4.500000000000003e-001	4.128884e-006
5.000000000000003e-001	4.184768e-006
5.500000000000004e-001	4.217121e-006
6.000000000000004e-001	4.252470e-006
6.500000000000005e-001	4.299078e-006
7.000000000000005e-001	4.359492e-006
7.500000000000006e-001	4.434612e-006
8.000000000000006e-001	4.524601e-006
8.500000000000006e-001	4.629178e-006
9.000000000000007e-001	4.747774e-006
9.500000000000007e-001	4.879637e-006
1.000000000000000e+000	5.023903e-006
Step Information: Vcm=500m  (Run: 11/101)
-1.000000000000000e+000	-5.334005e-006
-9.500000000000000e-001	-5.149134e-006
-8.999999999999999e-001	-4.975271e-006
-8.499999999999999e-001	-4.813505e-006
-7.999999999999998e-001	-4.664906e-006
-7.499999999999998e-001	-4.530489e-006
-6.999999999999997e-001	-4.411164e-006
-6.499999999999997e-001	-4.307648e-006
-5.999999999999996e-001	-4.220221e-006
-5.499999999999996e-001	-4.147803e-006
-4.999999999999996e-001	-4.083600e-006
-4.499999999999996e-001	-4.001376e-006
-3.999999999999996e-001	-3.852002e-006
-3.499999999999996e-001	-3.603183e-006
-2.999999999999997e-001	-3.254325e-006
-2.499999999999997e-001	-2.818654e-006
-1.999999999999997e-001	-2.312322e-006
-1.499999999999997e-001	-1.751210e-006
-9.999999999999969e-002	-1.150288e-006
-4.999999999999968e-002	-5.236614e-007
3.191891195797325e-016	1.151794e-007
5.000000000000032e-002	7.530670e-007
1.000000000000003e-001	1.376842e-006
1.500000000000003e-001	1.973037e-006
2.000000000000003e-001	2.527585e-006
2.500000000000003e-001	3.025580e-006
3.000000000000003e-001	3.451273e-006
3.500000000000003e-001	3.788831e-006
4.000000000000003e-001	4.025764e-006
4.500000000000003e-001	4.163971e-006
5.000000000000003e-001	4.236545e-006
5.500000000000004e-001	4.291358e-006
6.000000000000004e-001	4.353265e-006
6.500000000000005e-001	4.428718e-006
7.000000000000005e-001	4.518868e-006
7.500000000000006e-001	4.623592e-006
8.000000000000006e-001	4.742346e-006
8.500000000000006e-001	4.874380e-006
9.000000000000007e-001	5.018829e-006
9.500000000000007e-001	5.174762e-006
1.000000000000000e+000	5.341215e-006
Step Information: Vcm=550m  (Run: 12/101)
-1.000000000000000e+000	-5.728200e-006
-9.500000000000000e-001	-5.524378e-006
-8.999999999999999e-001	-5.329383e-006
-8.499999999999999e-001	-5.144308e-006
-7.999999999999998e-001	-4.970251e-006
-7.499999999999998e-001	-4.808301e-006
-6.999999999999997e-001	-4.659527e-006
-6.499999999999997e-001	-4.524925e-006
-5.999999999999996e-001	-4.405274e-006
-5.499999999999996e-001	-4.300412e-006
-4.999999999999996e-001	-4.205401e-006
-4.499999999999996e-001	-4.096757e-006
-3.999999999999996e-001	-3.925205e-006
-3.499999999999996e-001	-3.656500e-006
-2.999999999999997e-001	-3.290692e-006
-2.499999999999997e-001	-2.842078e-006
-1.999999999999997e-001	-2.326775e-006
-1.499999999999997e-001	-1.759809e-006
-9.999999999999969e-002	-1.155115e-006
-4.999999999999968e-002	-5.259328e-007
3.191891195797325e-016	1.148816e-007
5.000000000000032e-002	7.546437e-007
1.000000000000003e-001	1.380648e-006
1.500000000000003e-001	1.979979e-006
2.000000000000003e-001	2.539313e-006
2.500000000000003e-001	3.044653e-006
3.000000000000003e-001	3.481029e-006
3.500000000000003e-001	3.832679e-006
4.000000000000003e-001	4.086233e-006
4.500000000000003e-001	4.243263e-006
5.000000000000003e-001	4.338998e-006
5.500000000000004e-001	4.421452e-006
6.000000000000004e-001	4.512852e-006
6.500000000000005e-001	4.617891e-006
7.000000000000005e-001	4.736830e-006
7.500000000000006e-001	4.869042e-006
8.000000000000006e-001	5.013678e-006
8.500000000000006e-001	5.169809e-006
9.000000000000007e-001	5.336469e-006
9.500000000000007e-001	5.512674e-006
1.000000000000000e+000	5.697434e-006
Step Information: Vcm=600m  (Run: 13/101)
-1.000000000000000e+000	-6.154208e-006
-9.500000000000000e-001	-5.935744e-006
-8.999999999999999e-001	-5.723949e-006
-8.499999999999999e-001	-5.519903e-006
-7.999999999999998e-001	-5.324692e-006
-7.499999999999998e-001	-5.139408e-006
-6.999999999999997e-001	-4.965149e-006
-6.499999999999997e-001	-4.802995e-006
-5.999999999999996e-001	-4.653918e-006
-5.499999999999996e-001	-4.518268e-006
-4.999999999999996e-001	-4.392684e-006
-4.499999999999996e-001	-4.257100e-006
-3.999999999999996e-001	-4.062131e-006
-3.499999999999996e-001	-3.768718e-006
-2.999999999999997e-001	-3.376641e-006
-2.499999999999997e-001	-2.903181e-006
-1.999999999999997e-001	-2.367169e-006
-1.499999999999997e-001	-1.784702e-006
-9.999999999999969e-002	-1.169198e-006
-4.999999999999968e-002	-5.325315e-007
3.191891195797325e-016	1.139975e-007
5.000000000000032e-002	7.591953e-007
1.000000000000003e-001	1.391819e-006
1.500000000000003e-001	2.000450e-006
2.000000000000003e-001	2.573087e-006
2.500000000000003e-001	3.096295e-006
3.000000000000003e-001	3.554188e-006
3.500000000000003e-001	3.928539e-006
4.000000000000003e-001	4.203318e-006
4.500000000000003e-001	4.380690e-006
5.000000000000003e-001	4.500673e-006
5.500000000000004e-001	4.611179e-006
6.000000000000004e-001	4.731095e-006
6.500000000000005e-001	4.863601e-006
7.000000000000005e-001	5.008444e-006
7.500000000000006e-001	5.164779e-006
8.000000000000006e-001	5.331652e-006
8.500000000000006e-001	5.508078e-006
9.000000000000007e-001	5.693066e-006
9.500000000000007e-001	5.885622e-006
1.000000000000000e+000	6.084755e-006
Step Information: Vcm=650m  (Run: 14/101)
-1.000000000000000e+000	-6.603502e-006
-9.500000000000000e-001	-6.374669e-006
-8.999999999999999e-001	-6.150365e-006
-8.499999999999999e-001	-5.931662e-006
-7.999999999999998e-001	-5.719633e-006
-7.499999999999998e-001	-5.515359e-006
-6.999999999999997e-001	-5.319925e-006
-6.499999999999997e-001	-5.134417e-006
-5.999999999999996e-001	-4.959874e-006
-5.499999999999996e-001	-4.796940e-006
-4.999999999999996e-001	-4.643623e-006
-4.499999999999996e-001	-4.484102e-006
-3.999999999999996e-001	-4.270540e-006
-3.499999999999996e-001	-3.956045e-006
-2.999999999999997e-001	-3.536456e-006
-2.499999999999997e-001	-3.030971e-006
-1.999999999999997e-001	-2.462132e-006
-1.499999999999997e-001	-1.849567e-006
-9.999999999999969e-002	-1.208852e-006
-4.999999999999968e-002	-5.519952e-007
3.191891195797325e-016	1.114228e-007
5.000000000000032e-002	7.729653e-007
1.000000000000003e-001	1.424197e-006
1.500000000000003e-001	2.055567e-006
2.000000000000003e-001	2.655183e-006
2.500000000000003e-001	3.207731e-006
3.000000000000003e-001	3.694070e-006
3.500000000000003e-001	4.092510e-006
4.000000000000003e-001	4.385382e-006
4.500000000000003e-001	4.579050e-006
5.000000000000003e-001	4.721060e-006
5.500000000000004e-001	4.857465e-006
6.000000000000004e-001	5.003041e-006
6.500000000000005e-001	5.159658e-006
7.000000000000005e-001	5.326758e-006
7.500000000000006e-001	5.503411e-006
8.000000000000006e-001	5.688631e-006
8.500000000000006e-001	5.881427e-006
9.000000000000007e-001	6.080802e-006
9.500000000000007e-001	6.285763e-006
1.000000000000000e+000	6.495310e-006
Step Information: Vcm=700m  (Run: 15/101)
-1.000000000000000e+000	-7.067531e-006
-9.500000000000000e-001	-6.832632e-006
-8.999999999999999e-001	-6.600097e-006
-8.499999999999999e-001	-6.371015e-006
-7.999999999999998e-001	-6.146464e-006
-7.499999999999998e-001	-5.927518e-006
-6.999999999999997e-001	-5.715248e-006
-6.499999999999997e-001	-5.510731e-006
-5.999999999999996e-001	-5.315018e-006
-5.499999999999996e-001	-5.128928e-006
-4.999999999999996e-001	-4.951576e-006
-4.499999999999996e-001	-4.771784e-006
-3.999999999999996e-001	-4.546463e-006
-3.499999999999996e-001	-4.219907e-006
-2.999999999999997e-001	-3.779493e-006
-2.499999999999997e-001	-3.243784e-006
