vdm	I(I)
Step Information: Vcm=0  (Run: 1/501)
-4.000000000000000e-001	-9.619811e-007
-3.500000000000000e-001	-9.608700e-007
-3.000000000000000e-001	-9.564626e-007
-2.500000000000001e-001	-9.362311e-007
-2.000000000000001e-001	-8.680000e-007
-1.500000000000001e-001	-7.240812e-007
-1.000000000000001e-001	-5.089579e-007
-5.000000000000007e-002	-2.446567e-007
-6.938893903907228e-017	4.362445e-008
4.999999999999993e-002	3.309669e-007
9.999999999999994e-002	5.925714e-007
1.499999999999999e-001	8.036819e-007
2.000000000000000e-001	9.432882e-007
2.499999999999999e-001	1.008486e-006
2.999999999999999e-001	1.027570e-006
3.499999999999999e-001	1.031739e-006
4.000000000000000e-001	1.032825e-006
Step Information: Vcm=10m  (Run: 2/501)
-4.000000000000000e-001	-9.618179e-007
-3.500000000000000e-001	-9.607077e-007
-3.000000000000000e-001	-9.563073e-007
-2.500000000000001e-001	-9.361081e-007
-2.000000000000001e-001	-8.679477e-007
-1.500000000000001e-001	-7.240949e-007
-1.000000000000001e-001	-5.089987e-007
-5.000000000000007e-002	-2.446892e-007
-6.938893903907228e-017	4.361900e-008
4.999999999999993e-002	3.309881e-007
9.999999999999994e-002	5.926000e-007
1.499999999999999e-001	8.036825e-007
2.000000000000000e-001	9.432231e-007
2.499999999999999e-001	1.008353e-006
2.999999999999999e-001	1.027406e-006
3.499999999999999e-001	1.031568e-006
4.000000000000000e-001	1.032654e-006
Step Information: Vcm=20m  (Run: 3/501)
-4.000000000000000e-001	-9.616547e-007
-3.500000000000000e-001	-9.605451e-007
-3.000000000000000e-001	-9.561518e-007
-2.500000000000001e-001	-9.359846e-007
-2.000000000000001e-001	-8.678949e-007
-1.500000000000001e-001	-7.241081e-007
-1.000000000000001e-001	-5.090391e-007
-5.000000000000007e-002	-2.447214e-007
-6.938893903907228e-017	4.361355e-008
4.999999999999993e-002	3.310090e-007
9.999999999999994e-002	5.926281e-007
1.499999999999999e-001	8.036825e-007
2.000000000000000e-001	9.431574e-007
2.499999999999999e-001	1.008219e-006
2.999999999999999e-001	1.027242e-006
3.499999999999999e-001	1.031397e-006
4.000000000000000e-001	1.032482e-006
Step Information: Vcm=30m  (Run: 4/501)
-4.000000000000000e-001	-9.614911e-007
-3.500000000000000e-001	-9.603823e-007
-3.000000000000000e-001	-9.559959e-007
-2.500000000000001e-001	-9.358608e-007
-2.000000000000001e-001	-8.678415e-007
-1.500000000000001e-001	-7.241208e-007
-1.000000000000001e-001	-5.090790e-007
-5.000000000000007e-002	-2.447534e-007
-6.938893903907228e-017	4.360808e-008
4.999999999999993e-002	3.310297e-007
