vdm	I(I)
Step Information: Vcm=0  (Run: 1/101)
-1.000000000000000e+000	-1.001981e-005
-9.500000000000000e-001	-1.001618e-005
-8.999999999999999e-001	-1.000722e-005
-8.499999999999999e-001	-9.982474e-006
-7.999999999999998e-001	-9.921814e-006
-7.499999999999998e-001	-9.802880e-006
-6.999999999999997e-001	-9.611672e-006
-6.499999999999997e-001	-9.343251e-006
-5.999999999999996e-001	-8.997647e-006
-5.499999999999996e-001	-8.576739e-006
-4.999999999999996e-001	-8.083088e-006
-4.499999999999996e-001	-7.518689e-006
-3.999999999999996e-001	-6.885283e-006
-3.499999999999996e-001	-6.184272e-006
-2.999999999999997e-001	-5.417398e-006
-2.499999999999997e-001	-4.587771e-006
-1.999999999999997e-001	-3.700607e-006
-1.499999999999997e-001	-2.764519e-006
-9.999999999999969e-002	-1.793329e-006
-4.999999999999968e-002	-8.021559e-007
3.191891195797325e-016	1.972269e-007
5.000000000000032e-002	1.195715e-006
1.000000000000003e-001	2.184217e-006
1.500000000000003e-001	3.151019e-006
2.000000000000003e-001	4.081141e-006
2.500000000000003e-001	4.960967e-006
3.000000000000003e-001	5.782107e-006
3.500000000000003e-001	6.539573e-006
4.000000000000003e-001	7.230466e-006
4.500000000000003e-001	7.853250e-006
5.000000000000003e-001	8.406707e-006
5.500000000000004e-001	8.889356e-006
6.000000000000004e-001	9.299322e-006
6.500000000000005e-001	9.634607e-006
7.000000000000005e-001	9.893515e-006
7.500000000000006e-001	1.007658e-005
8.000000000000006e-001	1.018935e-005
8.500000000000006e-001	1.024621e-005
9.000000000000007e-001	1.026920e-005
9.500000000000007e-001	1.027755e-005
1.000000000000000e+000	1.028102e-005
Step Information: Vcm=50m  (Run: 2/101)
-1.000000000000000e+000	-1.001732e-005
-9.500000000000000e-001	-1.001483e-005
-8.999999999999999e-001	-1.000994e-005
-8.499999999999999e-001	-9.996869e-006
-7.999999999999998e-001	-9.960166e-006
-7.499999999999998e-001	-9.874331e-006
-6.999999999999997e-001	-9.716560e-006
-6.499999999999997e-001	-9.475527e-006
-5.999999999999996e-001	-9.148514e-006
-5.499999999999996e-001	-8.736718e-006
-4.999999999999996e-001	-8.242519e-006
-4.499999999999996e-001	-7.668737e-006
-3.999999999999996e-001	-7.017872e-006
-3.499999999999996e-001	-6.293038e-006
-2.999999999999997e-001	-5.498596e-006
-2.499999999999997e-001	-4.640678e-006
-1.999999999999997e-001	-3.728805e-006
-1.499999999999997e-001	-2.776671e-006
-9.999999999999969e-002	-1.798136e-006
-4.999999999999968e-002	-8.039895e-007
3.191891195797325e-016	1.971567e-007
5.000000000000032e-002	1.197404e-006
1.000000000000003e-001	2.188865e-006
1.500000000000003e-001	3.162963e-006
2.000000000000003e-001	4.108987e-006
2.500000000000003e-001	5.013230e-006
3.000000000000003e-001	5.862227e-006
3.500000000000003e-001	6.646705e-006
4.000000000000003e-001	7.360784e-006
4.500000000000003e-001	8.000355e-006
5.000000000000003e-001	8.562581e-006
5.500000000000004e-001	9.045116e-006
6.000000000000004e-001	9.445647e-006
6.500000000000005e-001	9.762174e-006
7.000000000000005e-001	9.993880e-006
7.500000000000006e-001	1.014419e-005
8.000000000000006e-001	1.022503e-005
8.500000000000006e-001	1.025923e-005
9.000000000000007e-001	1.027140e-005
9.500000000000007e-001	1.027603e-005
1.000000000000000e+000	1.027846e-005
Step Information: Vcm=100m  (Run: 3/101)
-1.000000000000000e+000	-1.001415e-005
-9.500000000000000e-001	-1.001197e-005
-8.999999999999999e-001	-1.000863e-005
-8.499999999999999e-001	-1.000102e-005
-7.999999999999998e-001	-9.978816e-006
-7.499999999999998e-001	-9.918275e-006
-6.999999999999997e-001	-9.789576e-006
-6.499999999999997e-001	-9.573210e-006
-5.999999999999996e-001	-9.262341e-006
-5.499999999999996e-001	-8.856961e-006
-4.999999999999996e-001	-8.359668e-006
-4.499999999999996e-001	-7.774314e-006
-3.999999999999996e-001	-7.105334e-006
-3.499999999999996e-001	-6.358442e-006
-2.999999999999997e-001	-5.540945e-006
-2.499999999999997e-001	-4.663435e-006
-1.999999999999997e-001	-3.739476e-006
-1.499999999999997e-001	-2.781927e-006
-9.999999999999969e-002	-1.801028e-006
-4.999999999999968e-002	-8.053757e-007
3.191891195797325e-016	1.970858e-007
5.000000000000032e-002	1.198645e-006
1.000000000000003e-001	2.191602e-006
1.500000000000003e-001	3.168044e-006
2.000000000000003e-001	4.119431e-006
2.500000000000003e-001	5.035622e-006
3.000000000000003e-001	5.903929e-006
3.500000000000003e-001	6.711039e-006
4.000000000000003e-001	7.446649e-006
4.500000000000003e-001	8.103740e-006
5.000000000000003e-001	8.676937e-006
5.500000000000004e-001	9.162042e-006
6.000000000000004e-001	9.555840e-006
6.500000000000005e-001	9.856033e-006
7.000000000000005e-001	1.006334e-005
7.500000000000006e-001	1.018535e-005
8.000000000000006e-001	1.024206e-005
