vdm	I(I)
Step Information: Vcm=0  (Run: 1/501)
-4.000000000000000e-001	-9.763537e-007
-3.500000000000000e-001	-9.751938e-007
-3.000000000000000e-001	-9.705412e-007
-2.500000000000001e-001	-9.492861e-007
-2.000000000000001e-001	-8.786682e-007
-1.500000000000001e-001	-7.317180e-007
-1.000000000000001e-001	-5.136836e-007
-5.000000000000007e-002	-2.467150e-007
-6.938893903907228e-017	4.409367e-008
4.999999999999993e-002	3.339638e-007
9.999999999999994e-002	5.982340e-007
1.499999999999999e-001	8.122423e-007
2.000000000000000e-001	9.548354e-007
2.499999999999999e-001	1.022342e-006
2.999999999999999e-001	1.042394e-006
3.499999999999999e-001	1.046792e-006
4.000000000000000e-001	1.047924e-006
Step Information: Vcm=10m  (Run: 2/501)
-4.000000000000000e-001	-9.761886e-007
-3.500000000000000e-001	-9.750294e-007
-3.000000000000000e-001	-9.703845e-007
-2.500000000000001e-001	-9.491633e-007
-2.000000000000001e-001	-8.786177e-007
-1.500000000000001e-001	-7.317336e-007
-1.000000000000001e-001	-5.137256e-007
-5.000000000000007e-002	-2.467480e-007
-6.938893903907228e-017	4.408819e-008
4.999999999999993e-002	3.339854e-007
9.999999999999994e-002	5.982637e-007
1.499999999999999e-001	8.122445e-007
2.000000000000000e-001	9.547720e-007
2.499999999999999e-001	1.022208e-006
2.999999999999999e-001	1.042228e-006
3.499999999999999e-001	1.046619e-006
4.000000000000000e-001	1.047751e-006
Step Information: Vcm=20m  (Run: 3/501)
-4.000000000000000e-001	-9.760232e-007
-3.500000000000000e-001	-9.748649e-007
-3.000000000000000e-001	-9.702275e-007
-2.500000000000001e-001	-9.490401e-007
-2.000000000000001e-001	-8.785667e-007
-1.500000000000001e-001	-7.317486e-007
-1.000000000000001e-001	-5.137672e-007
-5.000000000000007e-002	-2.467808e-007
-6.938893903907228e-017	4.408269e-008
4.999999999999993e-002	3.340069e-007
9.999999999999994e-002	5.982929e-007
1.499999999999999e-001	8.122462e-007
2.000000000000000e-001	9.547080e-007
2.499999999999999e-001	1.022074e-006
2.999999999999999e-001	1.042062e-006
3.499999999999999e-001	1.046446e-006
4.000000000000000e-001	1.047577e-006
Step Information: Vcm=30m  (Run: 4/501)
-4.000000000000000e-001	-9.758576e-007
-3.500000000000000e-001	-9.747001e-007
-3.000000000000000e-001	-9.700701e-007
-2.500000000000001e-001	-9.489165e-007
-2.000000000000001e-001	-8.785151e-007
-1.500000000000001e-001	-7.317630e-007
-1.000000000000001e-001	-5.138084e-007
-5.000000000000007e-002	-2.468134e-007
-6.938893903907228e-017	4.407718e-008
4.999999999999993e-002	3.340281e-007
9.999999999999994e-002	5.983217e-007
1.499999999999999e-001	8.122474e-007
2.000000000000000e-001	9.546434e-007
2.499999999999999e-001	1.021940e-006
2.999999999999999e-001	1.041896e-006
3.499999999999999e-001	1.046273e-006
4.000000000000000e-001	1.047403e-006
Step Information: Vcm=40m  (Run: 5/501)
-4.000000000000000e-001	-9.756918e-007
-3.500000000000000e-001	-9.745353e-007
-3.000000000000000e-001	-9.699127e-007
-2.500000000000001e-001	-9.487925e-007
-2.000000000000001e-001	-8.784630e-007
-1.500000000000001e-001	-7.317769e-007
-1.000000000000001e-001	-5.138492e-007
-5.000000000000007e-002	-2.468457e-007
-6.938893903907228e-017	4.407167e-008
4.999999999999993e-002	3.340490e-007
9.999999999999994e-002	5.983501e-007
1.499999999999999e-001	8.122481e-007
2.000000000000000e-001	9.545782e-007
2.499999999999999e-001	1.021805e-006
2.999999999999999e-001	1.041729e-006
3.499999999999999e-001	1.046100e-006
4.000000000000000e-001	1.047229e-006
Step Information: Vcm=50m  (Run: 6/501)
-4.000000000000000e-001	-9.755258e-007
-3.500000000000000e-001	-9.743701e-007
-3.000000000000000e-001	-9.697549e-007
-2.500000000000001e-001	-9.486682e-007
-2.000000000000001e-001	-8.784103e-007
-1.500000000000001e-001	-7.317903e-007
-1.000000000000001e-001	-5.138895e-007
-5.000000000000007e-002	-2.468778e-007
-6.938893903907228e-017	4.406615e-008
4.999999999999993e-002	3.340697e-007
9.999999999999994e-002	5.983781e-007
1.499999999999999e-001	8.122481e-007
2.000000000000000e-001	9.545126e-007
2.499999999999999e-001	1.021670e-006
2.999999999999999e-001	1.041562e-006
3.499999999999999e-001	1.045926e-006
4.000000000000000e-001	1.047055e-006
Step Information: Vcm=60m  (Run: 7/501)
-4.000000000000000e-001	-9.753596e-007
-3.500000000000000e-001	-9.742047e-007
-3.000000000000000e-001	-9.695967e-007
-2.500000000000001e-001	-9.485435e-007
-2.000000000000001e-001	-8.783572e-007
-1.500000000000001e-001	-7.318031e-007
-1.000000000000001e-001	-5.139293e-007
-5.000000000000007e-002	-2.469097e-007
-6.938893903907228e-017	4.406062e-008
4.999999999999993e-002	3.340902e-007
9.999999999999994e-002	5.984056e-007
1.499999999999999e-001	8.122476e-007
2.000000000000000e-001	9.544464e-007
2.499999999999999e-001	1.021534e-006
2.999999999999999e-001	1.041395e-006
3.499999999999999e-001	1.045752e-006
4.000000000000000e-001	1.046880e-006
Step Information: Vcm=70m  (Run: 8/501)
-4.000000000000000e-001	-9.751932e-007
-3.500000000000000e-001	-9.740392e-007
-3.000000000000000e-001	-9.694385e-007
-2.500000000000001e-001	-9.484183e-007
-2.000000000000001e-001	-8.783035e-007
-1.500000000000001e-001	-7.318154e-007
-1.000000000000001e-001	-5.139688e-007
-5.000000000000007e-002	-2.469414e-007
-6.938893903907228e-017	4.405508e-008
4.999999999999993e-002	3.341104e-007
9.999999999999994e-002	5.984326e-007
1.499999999999999e-001	8.122466e-007
2.000000000000000e-001	9.543797e-007
2.499999999999999e-001	1.021398e-006
2.999999999999999e-001	1.041228e-006
3.499999999999999e-001	1.045578e-006
4.000000000000000e-001	1.046705e-006
Step Information: Vcm=80m  (Run: 9/501)
-4.000000000000000e-001	-9.750266e-007
-3.500000000000000e-001	-9.738733e-007
-3.000000000000000e-001	-9.692799e-007
-2.500000000000001e-001	-9.482928e-007
-2.000000000000001e-001	-8.782492e-007
-1.500000000000001e-001	-7.318271e-007
-1.000000000000001e-001	-5.140078e-007
-5.000000000000007e-002	-2.469728e-007
-6.938893903907228e-017	4.404954e-008
4.999999999999993e-002	3.341304e-007
9.999999999999994e-002	5.984593e-007
1.499999999999999e-001	8.122450e-007
2.000000000000000e-001	9.543124e-007
2.499999999999999e-001	1.021262e-006
2.999999999999999e-001	1.041060e-006
3.499999999999999e-001	1.045404e-006
4.000000000000000e-001	1.046530e-006
Step Information: Vcm=90m  (Run: 10/501)
-4.000000000000000e-001	-9.748597e-007
-3.500000000000000e-001	-9.737073e-007
-3.000000000000000e-001	-9.691211e-007
-2.500000000000001e-001	-9.481670e-007
-2.000000000000001e-001	-8.781945e-007
-1.500000000000001e-001	-7.318383e-007
-1.000000000000001e-001	-5.140464e-007
-5.000000000000007e-002	-2.470040e-007
-6.938893903907228e-017	4.404399e-008
4.999999999999993e-002	3.341501e-007
9.999999999999994e-002	5.984855e-007
1.499999999999999e-001	8.122429e-007
2.000000000000000e-001	9.542447e-007
2.499999999999999e-001	1.021125e-006
2.999999999999999e-001	1.040892e-006
3.499999999999999e-001	1.045229e-006
4.000000000000000e-001	1.046355e-006
Step Information: Vcm=100m  (Run: 11/501)
-4.000000000000000e-001	-9.746927e-007
-3.500000000000000e-001	-9.735411e-007
-3.000000000000000e-001	-9.689620e-007
-2.500000000000001e-001	-9.480407e-007
-2.000000000000001e-001	-8.781392e-007
-1.500000000000001e-001	-7.318490e-007
-1.000000000000001e-001	-5.140845e-007
