vdm	I(I)
Step Information: Vcm=0  (Run: 1/101)
-1.000000000000000e+000	-2.226161e-006
-9.500000000000000e-001	-2.225030e-006
-8.999999999999999e-001	-2.224177e-006
-8.499999999999999e-001	-2.223450e-006
-7.999999999999998e-001	-2.222766e-006
-7.499999999999998e-001	-2.222081e-006
-6.999999999999997e-001	-2.221375e-006
-6.499999999999997e-001	-2.220637e-006
-5.999999999999996e-001	-2.219864e-006
-5.499999999999996e-001	-2.219032e-006
-4.999999999999996e-001	-2.217995e-006
-4.499999999999996e-001	-2.215875e-006
-3.999999999999996e-001	-2.207893e-006
-3.499999999999996e-001	-2.174420e-006
-2.999999999999997e-001	-2.075046e-006
-2.499999999999997e-001	-1.881830e-006
-1.999999999999997e-001	-1.597784e-006
-1.499999999999997e-001	-1.240263e-006
-9.999999999999969e-002	-8.291752e-007
-4.999999999999968e-002	-3.836479e-007
3.191891195797325e-016	7.831004e-008
5.000000000000032e-002	5.393569e-007
1.000000000000003e-001	9.821927e-007
1.500000000000003e-001	1.388947e-006
2.000000000000003e-001	1.740775e-006
2.500000000000003e-001	2.018310e-006
3.000000000000003e-001	2.205205e-006
3.500000000000003e-001	2.299994e-006
4.000000000000003e-001	2.331469e-006
4.500000000000003e-001	2.338970e-006
5.000000000000003e-001	2.341025e-006
5.500000000000004e-001	2.342073e-006
6.000000000000004e-001	2.342929e-006
6.500000000000005e-001	2.343726e-006
7.000000000000005e-001	2.344485e-006
7.500000000000006e-001	2.345208e-006
8.000000000000006e-001	2.345900e-006
8.500000000000006e-001	2.346578e-006
9.000000000000007e-001	2.347273e-006
9.500000000000007e-001	2.348048e-006
1.000000000000000e+000	2.349019e-006
Step Information: Vcm=50m  (Run: 2/101)
-1.000000000000000e+000	-2.228931e-006
-9.500000000000000e-001	-2.226008e-006
-8.999999999999999e-001	-2.224134e-006
-8.499999999999999e-001	-2.222812e-006
-7.999999999999998e-001	-2.221765e-006
-7.499999999999998e-001	-2.220848e-006
-6.999999999999997e-001	-2.219984e-006
-6.499999999999997e-001	-2.219138e-006
-5.999999999999996e-001	-2.218291e-006
-5.499999999999996e-001	-2.217414e-006
-4.999999999999996e-001	-2.216355e-006
-4.499999999999996e-001	-2.214244e-006
-3.999999999999996e-001	-2.206368e-006
-3.499999999999996e-001	-2.173294e-006
-2.999999999999997e-001	-2.074639e-006
-2.499999999999997e-001	-1.882099e-006
-1.999999999999997e-001	-1.598451e-006
-1.499999999999997e-001	-1.241038e-006
-9.999999999999969e-002	-8.298299e-007
-4.999999999999968e-002	-3.840322e-007
3.191891195797325e-016	7.826897e-008
5.000000000000032e-002	5.396569e-007
1.000000000000003e-001	9.827569e-007
1.500000000000003e-001	1.389622e-006
2.000000000000003e-001	1.741333e-006
2.500000000000003e-001	2.018462e-006
3.000000000000003e-001	2.204686e-006
3.500000000000003e-001	2.298777e-006
4.000000000000003e-001	2.329874e-006
4.500000000000003e-001	2.337277e-006
5.000000000000003e-001	2.339324e-006
5.500000000000004e-001	2.340395e-006
6.000000000000004e-001	2.341295e-006
6.500000000000005e-001	2.342162e-006
7.000000000000005e-001	2.343021e-006
7.500000000000006e-001	2.343885e-006
8.000000000000006e-001	2.344777e-006
8.500000000000006e-001	2.345753e-006
9.000000000000007e-001	2.346920e-006
9.500000000000007e-001	2.348487e-006
1.000000000000000e+000	2.350840e-006
Step Information: Vcm=100m  (Run: 3/101)
-1.000000000000000e+000	-2.239932e-006
-9.500000000000000e-001	-2.231562e-006
-8.999999999999999e-001	-2.226524e-006
-8.499999999999999e-001	-2.223408e-006
-7.999999999999998e-001	-2.221354e-006
-7.499999999999998e-001	-2.219871e-006
-6.999999999999997e-001	-2.218690e-006
-6.499999999999997e-001	-2.217667e-006
-5.999999999999996e-001	-2.216723e-006
-5.499999999999996e-001	-2.215792e-006
-4.999999999999996e-001	-2.214705e-006
-4.499999999999996e-001	-2.212595e-006
-3.999999999999996e-001	-2.204812e-006
-3.499999999999996e-001	-2.172121e-006
-2.999999999999997e-001	-2.074183e-006
-2.499999999999997e-001	-1.882324e-006
-1.999999999999997e-001	-1.599082e-006
-1.499999999999997e-001	-1.241784e-006
-9.999999999999969e-002	-8.304641e-007
-4.999999999999968e-002	-3.844061e-007
3.191891195797325e-016	7.822759e-008
5.000000000000032e-002	5.399459e-007
