vdm	I(I)
Step Information: Vcm=0  (Run: 1/101)
-1.000000000000000e+000	-1.033949e-005
-9.500000000000000e-001	-1.033443e-005
-8.999999999999999e-001	-1.032112e-005
-8.499999999999999e-001	-1.028554e-005
-7.999999999999998e-001	-1.020569e-005
-7.499999999999998e-001	-1.006203e-005
-6.999999999999997e-001	-9.844540e-006
-6.499999999999997e-001	-9.550633e-006
-5.999999999999996e-001	-9.181304e-006
-5.499999999999996e-001	-8.738689e-006
-4.999999999999996e-001	-8.225321e-006
-4.499999999999996e-001	-7.643049e-006
-3.999999999999996e-001	-6.993424e-006
-3.499999999999996e-001	-6.277629e-006
-2.999999999999997e-001	-5.497092e-006
-2.499999999999997e-001	-4.654511e-006
-1.999999999999997e-001	-3.754682e-006
-1.499999999999997e-001	-2.805509e-006
-9.999999999999969e-002	-1.820188e-006
-4.999999999999968e-002	-8.141129e-007
3.191891195797325e-016	2.004031e-007
5.000000000000032e-002	1.214023e-006
1.000000000000003e-001	2.217424e-006
1.500000000000003e-001	3.198358e-006
2.000000000000003e-001	4.141574e-006
2.500000000000003e-001	5.034085e-006
3.000000000000003e-001	5.868204e-006
3.500000000000003e-001	6.639357e-006
4.000000000000003e-001	7.345048e-006
4.500000000000003e-001	7.984042e-006
5.000000000000003e-001	8.555334e-006
5.500000000000004e-001	9.057615e-006
6.000000000000004e-001	9.489137e-006
6.500000000000005e-001	9.847843e-006
7.000000000000005e-001	1.013191e-005
7.500000000000006e-001	1.034070e-005
8.000000000000006e-001	1.047740e-005
8.500000000000006e-001	1.055255e-005
9.000000000000007e-001	1.058569e-005
9.500000000000007e-001	1.059805e-005
1.000000000000000e+000	1.060281e-005
Step Information: Vcm=50m  (Run: 2/101)
-1.000000000000000e+000	-1.033727e-005
-9.500000000000000e-001	-1.033418e-005
-8.999999999999999e-001	-1.032729e-005
-8.499999999999999e-001	-1.030808e-005
-7.999999999999998e-001	-1.025716e-005
-7.499999999999998e-001	-1.014883e-005
-6.999999999999997e-001	-9.964578e-006
-6.499999999999997e-001	-9.696832e-006
-5.999999999999996e-001	-9.344669e-006
-5.499999999999996e-001	-8.909775e-006
-4.999999999999996e-001	-8.394880e-006
-4.499999999999996e-001	-7.802315e-006
-3.999999999999996e-001	-7.134469e-006
-3.499999999999996e-001	-6.394037e-006
-2.999999999999997e-001	-5.584964e-006
-2.499999999999997e-001	-4.712926e-006
-1.999999999999997e-001	-3.786706e-006
-1.499999999999997e-001	-2.819555e-006
-9.999999999999969e-002	-1.825636e-006
-4.999999999999968e-002	-8.161144e-007
3.191891195797325e-016	2.003327e-007
5.000000000000032e-002	1.215879e-006
1.000000000000003e-001	2.222711e-006
1.500000000000003e-001	3.212186e-006
2.000000000000003e-001	4.173222e-006
2.500000000000003e-001	5.091815e-006
3.000000000000003e-001	5.954941e-006
3.500000000000003e-001	6.754060e-006
4.000000000000003e-001	7.483739e-006
4.500000000000003e-001	8.140280e-006
5.000000000000003e-001	8.721213e-006
5.500000000000004e-001	9.224443e-006
6.000000000000004e-001	9.647791e-006
6.500000000000005e-001	9.989163e-006
7.000000000000005e-001	1.024710e-005
7.500000000000006e-001	1.042318e-005
8.000000000000006e-001	1.052561e-005
8.500000000000006e-001	1.057320e-005
9.000000000000007e-001	1.059105e-005
9.500000000000007e-001	1.059751e-005
1.000000000000000e+000	1.060049e-005
Step Information: Vcm=100m  (Run: 3/101)
-1.000000000000000e+000	-1.033413e-005
